rider_name,year,Number_of_participated_one_day_races_current_year,Number_of_participated_multi_day_races_current_year,win_ratio_all_time,top3_ratio_all_time,top5_ratio_all_time,top10_ratio_all_time,stage_win_ratio_all_time,stage_top3_ratio_all_time,stage_top5_ratio_all_time,stage_top10_ratio_all_time,win_ratio,top3_ratio,top5_ratio,top10_ratio,stage_win_ratio,stage_top3_ratio,stage_top5_ratio,stage_top10_ratio,pcs_rank_previous_year,pcs_rank_current_year,pcs_points_previous_year,pcs_points_current_year,rank_avg_last3years,pcs_points_avg_last3years,age,career year,win_ratio_slope,rider_bmi,stage_win_ratio_slope,top3_ratio_slope,top5_ratio_slope,top10_ratio_slope,stage_top3_ratio_slope,stage_top5_ratio_slope,stage_top10_ratio_slope,win_ratio_last3years,top3_ratio_last3years,top5_ratio_last3years,top10_ratio_last3years,stage_win_ratio_last3years,stage_top3_ratio_last3years,stage_top5_ratio_last3years,stage_top10_ratio_last3years,Number_of_participated_one_day_races_all_time,Number_of_participated_multi_day_races_all_time,Number_of_participated_one_day_races_last3years,Number_of_participated_multi_day_races_last3years,rank_stdev_last3years,pcs_points_stdev_last3years,win_ratio_stdev_last3years,top3_ratio_stdev_last3years,top5_ratio_stdev_last3years,top10_ratio_stdev_last3years,stage_win_ratio_stdev_last3years,stage_top3_ratio_stdev_last3years,stage_top5_ratio_stdev_last3years,stage_top10_ratio_stdev_last3years,result_tour-de-france,result_giro-d-italia,result_vuelta-a-espana,result_tour-down-under,result_paris-nice,result_tirreno-adriatico,result_volta-a-catalunya,result_itzulia-basque-country,result_tour-de-romandie,result_dauphine,result_tour-de-suisse,result_tour-de-pologne,result_milano-sanremo,result_ronde-van-vlaanderen,result_paris-roubaix,result_liege-bastogne-liege,result_il-lombardia,result_strade-bianche,result_great-ocean-race,result_e3-harelbeke,result_gent-wevelgem,result_la-fleche-wallone,result_amstel-gold-race,result_san-sebastian,result_bretagne-classic,result_cyclassics-hamburg,result_gp-quebec,result_gp-montreal,RankY1,RankY2,RankY3,RankY4,RankY5,Y1Prediction,Y1mean,Y1std,Y2Prediction,Y2mean,Y2std,Y3Prediction,Y3mean,Y3std,Y4Prediction,Y4mean,Y4std,Y5Prediction,Y5mean,Y5std
nicolas-roche,2017,7,101,0.025,0.056249999999999994,0.125,0.2375,0.0111317254174397,0.0380333951762523,0.0705009276437847,0.1521335807050092,0.0,0.1428571428571428,0.4285714285714285,0.5714285714285714,0.0198019801980198,0.0495049504950495,0.0594059405940594,0.1089108910891089,106,66,485.0,705.0,107.6666666666667,522.0,33,17,0.0,22.09317005428608,-0.0012101210121012124,0.07142857142857144,0.2142857142857142,0.2857142857142857,-0.0030253025302529823,-0.009185918591859098,-0.017766776677667705,0.1,0.15,0.25,0.4,0.0144404332129963,0.0577617328519855,0.0722021660649819,0.1407942238267148,159,1078,20,277,42.0039680665212,167.59176590751704,0.11547005383792511,0.1030157507275425,0.2144443856990038,0.2932343679683933,0.012191548655471,0.010401571117507802,0.0117908530703465,0.0327931502763473,33,38,14,22,18,44,50,35,64,45,46,28,69,32,35,22,12,22,32,33,54,45,11,10,36,86,41,28,215,254,278,347,998,112.58652937033487,112.58652937033487,41.05831923990706,152.39577818458176,152.39577818458176,23.59295526689345,102.70660043357177,102.70660043357177,16.379316844450404,161.64440412568433,161.64440412568433,21.83508879106184,456.15112207480837,456.15112207480837,48.12233328018639
nils-politt,2017,18,85,0.0259740259740259,0.11688311688311678,0.1428571428571428,0.1558441558441558,0.0,0.0364963503649635,0.0693430656934306,0.1350364963503649,0.0,0.0555555555555555,0.1111111111111111,0.1111111111111111,0.0,0.0235294117647058,0.0352941176470588,0.1176470588235294,342,318,181.0,210.0,457.33333333333326,153.66666666666683,23,6,-0.035714285714285705,21.70138888888889,0.0,-0.07936507936507933,-0.051587301587301515,-0.051587301587301515,0.0019607843137254208,-0.001960784313725391,0.0,0.0217391304347826,0.108695652173913,0.1521739130434782,0.1739130434782608,0.0,0.0406091370558375,0.0609137055837563,0.1370558375634517,77,274,46,197,220.87402140888668,73.89406832306186,0.0412393049421161,0.087421754718827,0.05284387395618561,0.0595678849163899,0.0,0.0349262230783646,0.0447871241467184,0.0361887825432263,95,73,72,39,62,55,82,54,67,59,57,39,74,42,27,55,56,39,27,70,64,56,64,54,68,82,58,43,137,71,320,76,188,160.33243203314535,160.33243203314535,28.203787633298546,172.08151277977854,172.08151277977854,31.922749556553313,205.27117130608977,205.27117130608977,27.167471629936177,158.52502950169472,158.52502950169472,28.912167115219063,117.22871296129921,117.22871296129921,73.59756315072035
oliver-naesen,2017,24,83,0.042016806722689,0.0924369747899159,0.10924369747899158,0.2689075630252101,0.0042735042735042,0.0213675213675213,0.0427350427350427,0.1367521367521367,0.0416666666666666,0.0833333333333333,0.0833333333333333,0.375,0.0,0.0240963855421686,0.072289156626506,0.24096385542168666,58,46,692.0,918.0000000000001,74.99999999999999,682.3333333333333,27,10,-0.010416666666666581,21.62162162162162,-0.007936507936507894,-0.036458333333333294,-0.052083333333333315,0.046875,0.004111684834576409,0.028208070376745015,0.07286288009179571,0.0533333333333333,0.12,0.1333333333333333,0.28,0.0045454545454545,0.0227272727272727,0.0454545454545454,0.1454545454545454,118,233,75,219,40.28647415696737,240.6456592862903,0.0104214747290813,0.0374108173993805,0.054915859653935306,0.1088885353160225,0.0091642899871369,0.0057825085826729,0.028282038864841902,0.0885051032067045,63,55,79,37,18,56,67,26,45,29,71,16,39,23,31,43,26,9,28,3,22,39,13,17,34,40,17,16,32,17,87,194,138,137.5340748220736,137.5340748220736,28.94714697979912,97.88629912449893,97.88629912449893,23.37913396679341,100.32919232941306,100.32919232941306,28.18883216403262,100.89597972788769,100.89597972788769,28.452652646787776,651.0985881947665,651.0985881947665,139.08011721822916
pascal-ackermann,2017,15,40,0.0212765957446808,0.0638297872340425,0.1489361702127659,0.23404255319148928,0.0434782608695652,0.1428571428571428,0.2360248447204969,0.3043478260869565,0.0,0.0,0.1333333333333333,0.1333333333333333,0.0,0.05,0.125,0.2,308,460,200.0,138.0,461.6666666666668,141.3333333333333,23,6,0.0,23.54788069073783,-0.013888888888888791,0.0,0.06666666666666665,-0.033333333333333326,-0.08611111111111108,-0.1180555555555555,-0.09444444444444441,0.027027027027027,0.081081081081081,0.1621621621621621,0.2702702702702703,0.0380952380952381,0.1428571428571428,0.2666666666666666,0.3238095238095238,46,161,37,105,154.50674203196874,57.07305260219864,0.0481125224324688,0.1443375672974064,0.1677740985615722,0.1953155092360771,0.05353997727155381,0.0886251564929641,0.1318697448437789,0.1169093119548539,113,71,96,65,51,96,69,37,65,56,76,48,87,69,75,71,49,41,48,57,58,76,81,75,55,88,53,46,22,7,14,48,107,139.7348420275071,139.7348420275071,25.376770074463842,115.1846594193477,115.1846594193477,26.827855337538463,104.4875042512621,104.4875042512621,18.349501596235267,71.95060073444806,71.95060073444806,17.63342615722526,63.9328393558479,63.9328393558479,43.43603302724628
patrick-konrad,2017,9,89,0.0,0.0219780219780219,0.0879120879120879,0.1868131868131868,0.0109649122807017,0.0482456140350877,0.0921052631578947,0.1864035087719298,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0112359550561797,0.1123595505617977,276,110,234.0,481.00000000000006,225.66666666666666,312.6666666666665,26,10,0.0,19.53542321662953,-0.008771929824561391,0.05555555555555554,0.05555555555555547,0.08333333333333326,-0.03508771929824559,-0.04701360141927849,-0.07539917208752211,0.0,0.0277777777777777,0.0277777777777777,0.1111111111111111,0.0046728971962616,0.0233644859813084,0.0607476635514018,0.1588785046728972,91,456,36,214,100.45065123399316,145.8846576351788,0.0,0.0641500299099584,0.0641500299099584,0.0848625128695525,0.010128952091046,0.0370083928045266,0.0500998357188874,0.081904224708026,30,16,96,23,26,38,27,7,37,35,13,74,71,38,24,20,41,30,33,34,39,16,56,27,56,67,54,30,62,88,54,66,154,144.94754972228182,144.94754972228182,41.62781018385049,96.38571252756194,96.38571252756194,19.707392707223157,111.14381304143825,111.14381304143825,24.819992386437598,170.11759552221963,170.11759552221963,29.12704941574299,181.33786892739278,181.33786892739278,55.65525492638781
pello-bilbao,2017,7,102,0.0113636363636363,0.034090909090909,0.0454545454545454,0.1363636363636363,0.0127659574468085,0.0340425531914893,0.0638297872340425,0.1638297872340425,0.0,0.0,0.0,0.0,0.0,0.0,0.0098039215686274,0.0784313725490196,123,240,420.99999999999994,264.0,185.33333333333326,333.3333333333332,27,10,0.0,19.817677368212443,-0.026881720430107496,0.0,0.0,-0.05555555555555547,-0.053763440860214985,-0.07036685641998731,-0.08981657179000628,0.0,0.0,0.032258064516129,0.1935483870967742,0.023076923076923,0.0538461538461538,0.0846153846153846,0.1807692307692307,88,470,31,260,58.87557501488485,80.08953323208553,0.0,0.0,0.038490017945975,0.1697250257391051,0.027689132069426695,0.0539505133306955,0.0721385658403894,0.0967986931062188,34,66,23,25,45,43,30,110,24,27,10,17,79,54,34,58,29,31,32,33,42,57,71,38,62,73,61,34,88,98,44,50,8,101.50819800451893,101.50819800451893,20.699815362162816,92.1271041472932,92.1271041472932,10.875535591235352,103.44759950148041,103.44759950148041,21.352757150565292,100.79885531065527,100.79885531065527,20.791538552918617,133.11871268718053,133.11871268718053,47.30471470980693
peter-sagan,2017,14,61,0.1666666666666666,0.3484848484848485,0.4166666666666667,0.5227272727272727,0.1735419630156472,0.3627311522048364,0.4623044096728307,0.5561877667140825,0.2142857142857142,0.5,0.5,0.5714285714285714,0.2258064516129032,0.4032258064516129,0.4677419354838709,0.5967741935483871,1,2,3315.0,2218.0,1.999999999999976,2623.0,27,11,-0.04285714285714279,23.54788069073783,0.05179211469534049,0.09999999999999999,0.0,-0.01428571428571418,-0.003942652329749111,-0.02724014336917561,-0.01827956989247302,0.282051282051282,0.4871794871794871,0.5641025641025641,0.6410256410256411,0.1688888888888889,0.4,0.4933333333333333,0.6044444444444445,132,703,39,225,1.0,602.1868480795641,0.0614144194354066,0.15275252316519464,0.0962250448649376,0.0864168735797853,0.051845336907107506,0.0141882020714689,0.0286778537061738,0.0293224327684542,86,103,78,71,55,47,29,14,61,59,72,35,2,27,38,14,21,11,47,108,3,14,26,4,27,19,1,9,2,9,17,35,130,105.4432578768568,105.4432578768568,6.977217703988996,-18.841291052520763,-18.841291052520763,2.9247186169544896,-2.6225195395008916,-2.6225195395008916,5.3113547924989515,38.12649771666505,38.12649771666505,7.745345106360503,180.70671536312696,180.70671536312696,61.914117358167765
phil-bauhaus,2017,11,61,0.026315789473684202,0.0789473684210526,0.1447368421052631,0.2763157894736842,0.0317460317460317,0.0793650793650793,0.1349206349206349,0.2261904761904762,0.0,0.0909090909090909,0.1818181818181818,0.1818181818181818,0.0163934426229508,0.0655737704918032,0.1311475409836065,0.2459016393442623,273,173,235.99999999999997,332.00000000000006,399.66666666666674,210.66666666666674,23,6,0.0,20.97117202268431,0.008196721311475405,0.04545454545454539,0.05965909090909094,0.05965909090909094,0.020882123341139692,0.01795472287275561,0.06342701014832161,0.0,0.0238095238095238,0.119047619047619,0.2142857142857142,0.0261437908496732,0.0718954248366013,0.1176470588235294,0.2026143790849673,76,252,42,153,310.05375877955964,135.7841424222038,0.0,0.0524863881081478,0.0600069025975436,0.1711463235059017,0.0310114946627586,0.0482339342323219,0.0183798254034537,0.0670251452890332,100,55,93,120,61,55,64,44,61,119,85,49,62,66,62,66,49,40,36,46,54,50,66,49,55,39,46,31,290,227,202,140,100,272.41387259895913,272.41387259895913,34.882705730102806,170.03213985809654,170.03213985809654,18.88180258964897,201.9920478251991,201.9920478251991,38.11325341357818,152.9902383285199,152.9902383285199,34.822233453534395,149.28927934631105,149.28927934631105,52.15103928273157
philippe-gilbert,2017,14,81,0.12080536912751669,0.23825503355704689,0.2785234899328859,0.43624161073825496,0.0368294635708566,0.0872698158526821,0.1393114491593274,0.2257806244995996,0.1428571428571428,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.03703703703703699,0.0864197530864197,0.1728395061728395,0.2839506172839506,67,13,645.0,1506.0,31.666666666666618,1144.0,35,19,0.040178571428571376,23.671253629592226,-0.004737295434969801,0.04910714285714284,0.049107142857142794,-0.1071428571428571,-0.026557565317255203,-0.0007895492391616028,-0.003373528567326985,0.108695652173913,0.217391304347826,0.217391304347826,0.391304347826087,0.0421940928270042,0.1012658227848101,0.1561181434599156,0.2616033755274262,298,1249,46,237,30.615900008546756,446.55010917029233,0.0421947823772554,0.0567040442954096,0.0567040442954096,0.1076377459525305,0.0047783673098914,0.0357873869863951,0.034270990161914,0.0505293595633235,41,27,37,20,13,29,31,24,35,28,29,23,29,1,23,25,27,19,51,2,23,30,1,20,43,60,21,28,39,48,179,182,155,81.79458853623184,81.79458853623184,38.899361743190305,36.53246166665238,36.53246166665238,18.642891883331764,57.38624077333757,57.38624077333757,15.915665929693855,59.284754218296754,59.284754218296754,13.527300925431783,268.4015723668317,268.4015723668317,23.549752806055658
primoz-roglic,2017,8,81,0.0425531914893617,0.0851063829787234,0.1489361702127659,0.23404255319148928,0.0498338870431893,0.1461794019933555,0.2225913621262458,0.2890365448504983,0.0,0.125,0.25,0.25,0.07407407407407399,0.2098765432098765,0.3209876543209876,0.382716049382716,112,21,460.0,1328.0,81.00000000000001,746.3333333333335,28,5,0.0,20.747550193111813,-0.011350059737156502,0.012499999999999924,0.07499999999999996,0.02499999999999991,0.016228594185583412,0.03146156909597759,0.022003185981680603,0.04,0.12,0.2,0.32,0.0580357142857142,0.1517857142857142,0.2366071428571428,0.2946428571428571,46,301,25,224,51.97114584074512,503.7582091969651,0.0824786098842322,0.021527549190506,0.0985438194598803,0.20156699060282732,0.043691845630902,0.070917824224783,0.0941637600734043,0.1106779395908486,38,53,24,12,20,4,13,5,3,15,8,56,67,28,32,40,40,35,45,42,51,40,26,21,34,32,44,17,8,1,1,3,20,17.709701329719845,17.709701329719845,11.2661734709157,12.41640162864132,12.41640162864132,9.970371490080346,20.81491728578096,20.81491728578096,17.07843500039924,47.42897707288468,47.42897707288468,31.53061825614088,68.57436417182143,68.57436417182143,43.76656797936253
rafal-majka,2017,7,85,0.0172413793103448,0.1034482758620689,0.1206896551724138,0.2068965517241379,0.0306946688206785,0.0726978998384491,0.1243941841680129,0.23263327948303708,0.0,0.0,0.0,0.2857142857142857,0.0588235294117647,0.1411764705882353,0.18823529411764703,0.3058823529411765,33,37,1005.0000000000001,1092.0,32.33333333333331,1041.3333333333333,28,13,0.0,20.715693808680545,0.024203431372548993,-0.07142857142857138,-0.1428571428571428,-0.0714285714285714,0.04975490196078428,0.04203431372549011,0.043566176470588205,0.0476190476190476,0.1428571428571428,0.1904761904761904,0.3333333333333333,0.0263157894736842,0.0827067669172932,0.1390977443609022,0.2631578947368421,58,619,21,266,5.033222956847167,45.23641600893393,0.0824786098842322,0.1428571428571428,0.1649572197684645,0.0824786098842322,0.0275668110914861,0.05118814506361,0.0431374870017522,0.0438271687197916,23,13,38,20,11,24,11,20,22,13,6,2,70,42,29,10,26,26,31,24,36,29,34,17,43,79,41,36,44,36,34,152,171,81.9561052777227,81.9561052777227,18.962472491126558,54.689790721836424,54.689790721836424,15.349376015291147,82.88081490614911,82.88081490614911,20.47347629976791,97.85212174606026,97.85212174606026,24.657716157260623,154.2907550749206,154.2907550749206,42.02191503996403
richard-carapaz,2017,4,80,0.0714285714285714,0.1428571428571428,0.2142857142857142,0.2857142857142857,0.0136986301369863,0.0684931506849315,0.1164383561643835,0.20547945205479448,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,2505,186,1.0,310.0,1366.6666666666667,109.00000000000007,23,5,0.0,21.45328719723184,-0.009303181386514718,0.12500000000000006,-0.125,-0.375,0.0019644374468935945,-0.008832415482312304,-0.015413418328794995,0.0,0.0909090909090909,0.1818181818181818,0.2727272727272727,0.009009009009009,0.054054054054054,0.09009009009009,0.1711711711711711,14,146,11,111,1160.0794513020792,174.23260314877925,0.0,0.1443375672974064,0.25,0.5204164998665332,0.0,0.0,0.0,0.0,88,64,36,54,57,68,42,64,38,44,33,66,59,61,76,91,32,58,38,63,65,65,66,56,55,62,45,30,54,34,11,15,21,143.8666367156195,143.8666367156195,9.604173578763874,154.34750988490626,154.34750988490626,25.977337625187353,91.90100322321474,91.90100322321474,11.010575919364262,97.35705599458608,97.35705599458608,16.75662351080682,131.11491881145125,131.11491881145125,53.24892848199627
richie-porte,2017,2,49,0.0327868852459016,0.1147540983606557,0.21311475409836056,0.2459016393442623,0.0465116279069767,0.11773255813953479,0.1787790697674418,0.2732558139534883,0.0,0.0,0.0,0.0,0.1224489795918367,0.2653061224489796,0.3469387755102041,0.4489795918367347,19,33,1185.0,1126.0,22.000000000000032,1222.6666666666667,32,11,-0.09999999999999999,20.9572742022715,0.007007622326038805,-0.09999999999999999,-0.09999999999999998,-0.09999999999999998,0.012171133513646381,0.022866978116547823,0.0256946151954757,0.0833333333333333,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0780487804878048,0.2,0.2731707317073171,0.38536585365853654,61,688,12,205,9.848857801796104,120.0180541974137,0.11547005383792511,0.1154700538379251,0.11547005383792511,0.1154700538379251,0.05915770683971501,0.08376524461084692,0.0797278668490498,0.0603165658635089,20,17,8,1,11,24,11,14,1,2,31,38,43,28,33,31,26,30,21,27,29,35,31,42,24,32,41,19,66,68,9,49,250,74.88660626149479,74.88660626149479,12.116384256054804,33.410051506400904,33.410051506400904,12.583499598178337,166.3485001635102,166.3485001635102,26.86124937741246,102.6705110477814,102.6705110477814,14.784529198424325,401.1596660162805,401.1596660162805,64.7778262575841
rigoberto-uran,2017,12,70,0.0462962962962962,0.1481481481481481,0.1759259259259259,0.25,0.0132802124833997,0.0584329349269588,0.1088977423638778,0.2164674634794156,0.0833333333333333,0.25,0.25,0.25,0.0142857142857142,0.0714285714285714,0.1285714285714285,0.3571428571428571,55,15,713.0,1405.0,28.666666666666654,1131.666666666667,30,13,-0.05833333333333327,21.04981790236894,0.007142857142857102,0.024999999999999904,-0.02499999999999991,-0.125,-0.017619047619047576,-0.0357142857142857,0.03857142857142849,0.09375,0.25,0.3125,0.40625,0.0049019607843137,0.0637254901960784,0.1225490196078431,0.2794117647058823,108,753,32,203,22.81081614790083,368.1811148515542,0.1004618962223618,0.0499999999999999,0.0763762615825973,0.1443375672974064,0.0082478609884232,0.0543469440264942,0.0922579590759777,0.0854825529209509,2,18,13,14,10,8,5,9,21,40,9,14,52,18,39,21,22,64,31,14,36,22,24,23,37,63,47,24,33,113,100,56,72,59.49641707452886,59.49641707452886,25.416949045106918,21.77253289628701,21.77253289628701,16.762620699708254,56.99594890830879,56.99594890830879,23.38888908799126,89.49436362758935,89.49436362758935,24.021158209061543,262.67511081668334,262.67511081668334,39.67119104842671
rohan-dennis,2017,3,73,0.11666666666666659,0.2,0.2833333333333333,0.4166666666666667,0.0695488721804511,0.1390977443609022,0.1710526315789473,0.23684210526315777,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.1232876712328767,0.1917808219178082,0.2191780821917808,0.3013698630136986,51,49,763.0,874.0,43.33333333333337,882.6666666666667,27,11,0.16666666666666663,21.736505252988767,-0.0030620467365027972,0.09523809523809523,0.09523809523809523,0.19047619047619047,-0.009991941982272282,-0.008058017727639007,0.015390813859790397,0.11111111111111112,0.1666666666666666,0.22222222222222224,0.3888888888888889,0.1048034934497816,0.1921397379912663,0.2183406113537118,0.2794759825327511,60,532,18,229,11.590225767142472,124.2269428639912,0.1683938285136408,0.1154720994202496,0.0954857890120314,0.19923440958380434,0.0405370821978764,0.0213904011907768,0.0191309333968995,0.0186923678316746,73,81,72,6,24,2,7,29,32,30,97,45,44,33,30,18,26,9,96,29,52,21,41,30,30,19,26,21,31,65,68,132,257,31.4569823535755,31.4569823535755,9.49507682286775,46.09775346747208,46.09775346747208,9.74690974850627,87.93486705842102,87.93486705842102,12.850536303992442,123.45563525370152,123.45563525370152,35.64943226248352,121.75534246611284,121.75534246611284,46.004335613602954
romain-bardet,2017,2,91,0.0098039215686274,0.0490196078431372,0.0980392156862745,0.2156862745098039,0.0212765957446808,0.1028368794326241,0.1790780141843971,0.3262411347517731,0.0,0.0,0.0,0.5,0.0109890109890109,0.0439560439560439,0.1208791208791208,0.2747252747252747,7,25,1641.0,1304.0,18.33333333333338,1349.0,27,10,0.0,18.991964937910883,-0.007326007326007294,-0.031249999999999972,-0.03125,0.15625,-0.042124542124542114,-0.042124542124542086,-0.0357142857142857,0.0,0.064516129032258,0.1290322580645161,0.3225806451612903,0.0163265306122449,0.1020408163265306,0.1714285714285714,0.3346938775510204,102,564,31,245,9.865765724632496,272.3031399011036,0.0,0.0408889449428624,0.119356065265163,0.1704076574683951,0.0079079511384159,0.0540493216683904,0.046563103216213,0.060367105580417205,3,8,17,9,12,12,10,15,13,6,11,18,58,29,31,6,23,21,31,15,36,13,25,24,48,65,24,16,9,59,109,43,32,36.92146826984936,36.92146826984936,19.165990144851715,25.18440116165189,25.18440116165189,11.600716156070904,25.926482639340204,25.926482639340204,18.347533315496033,15.001589932067466,15.001589932067466,22.102336802182347,160.785958798192,160.785958798192,57.918760839263044
ruben-guerreiro,2017,12,51,0.1081081081081081,0.1891891891891892,0.24324324324324317,0.2972972972972973,0.0324324324324324,0.0918918918918919,0.1189189189189189,0.2432432432432432,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.1666666666666666,0.0,0.0392156862745098,0.0588235294117647,0.1568627450980392,833,285,56.00000000000001,227.99999999999997,700.3333333333335,107.33333333333337,23,6,0.041666666666666616,20.515086478979924,-0.024193548387096697,-0.125,-0.125,-0.08333333333333331,-0.036843769765970896,-0.051233396584440184,-0.0747944339025933,0.1304347826086956,0.2608695652173913,0.2608695652173913,0.3043478260869565,0.0208333333333333,0.0902777777777777,0.1180555555555555,0.25,37,185,23,144,367.4252758498433,104.88724104166975,0.21103799903580642,0.2583781323162996,0.2583781323162996,0.2185812841434,0.027936303347885102,0.0478835666521102,0.05239162147976931,0.082106133304283,92,78,78,18,62,74,52,79,53,62,41,65,66,51,78,88,49,45,31,53,35,43,75,60,6,66,46,26,106,150,134,176,87,264.6720504227958,264.6720504227958,27.11290075825595,194.21360311817114,194.21360311817114,25.521580175326395,89.57223584072975,89.57223584072975,22.36039748266915,57.403573421513414,57.403573421513414,13.796568997248617,66.09884159120563,66.09884159120563,24.851103047603377
rui-costa,2017,8,100,0.0555555555555555,0.1269841269841269,0.1746031746031746,0.246031746031746,0.0302197802197802,0.103021978021978,0.1552197802197802,0.2706043956043956,0.0,0.0,0.0,0.0,0.03,0.13,0.16999999999999998,0.22999999999999998,27,36,1088.0,1098.0,29.66666666666664,1076.0000000000002,31,15,-0.041666666666666616,22.39541341933172,0.006071428571428492,-0.08333333333333327,-0.16666666666666663,-0.25,0.02035714285714281,0.013571428571428503,-0.05464285714285708,0.028571428571428505,0.0857142857142857,0.1428571428571428,0.2857142857142857,0.0173160173160173,0.0909090909090909,0.1428571428571428,0.29004329004329,125,728,35,231,5.507570547286102,29.866369046136164,0.0481125224324688,0.0838870492807861,0.1763834207376393,0.2501851166488378,0.015090430359515,0.0450679758695638,0.0317741938578098,0.06144994706224839,29,27,43,25,28,18,23,25,32,25,5,10,74,42,39,13,54,26,32,32,27,31,37,29,37,72,42,43,83,62,72,172,269,61.02241164540056,61.02241164540056,10.467144257570213,63.22872765266591,63.22872765266591,20.894175074408526,87.24747863371077,87.24747863371077,16.610277868128826,111.96214632204817,111.96214632204817,23.03858874566647,254.80616464601528,254.80616464601528,32.51097383158139
sam-bennett,2017,16,61,0.05691056910569099,0.0975609756097561,0.1463414634146341,0.2357723577235772,0.0638297872340425,0.1276595744680851,0.1728723404255319,0.2739361702127659,0.0625,0.0625,0.0625,0.1875,0.1774193548387097,0.3064516129032258,0.3064516129032258,0.3387096774193548,90,52,549.0,855.0000000000001,87.33333333333334,614.3333333333335,27,10,-0.004464285714285719,23.04002019946976,0.060931899641576984,-0.04017857142857141,-0.0758928571428571,-0.049107142857142794,0.09072580645161292,0.056003584229390585,0.016577060931899586,0.06,0.12,0.16,0.24,0.0878048780487804,0.1609756097560975,0.2097560975609756,0.2878048780487804,123,376,50,205,34.07834111768548,215.55819013281157,0.010763774595253,0.0485876198503393,0.0838145121621524,0.0497121818109823,0.0744955617231836,0.12356719697129971,0.0845024906872603,0.0582833960501271,109,158,76,118,57,80,66,21,35,47,64,59,66,21,24,43,26,26,74,49,17,17,34,25,42,11,42,44,47,19,12,67,59,69.22584612236702,69.22584612236702,18.444222093131025,71.6893882845684,71.6893882845684,9.220927002199765,76.09302040603771,76.09302040603771,13.912688459769479,172.40239616364477,172.40239616364477,21.838680033334857,442.1428747267132,442.1428747267132,96.66411402934297
sam-oomen,2017,7,71,0.0344827586206896,0.0689655172413793,0.0689655172413793,0.1379310344827586,0.0555555555555555,0.1274509803921568,0.1699346405228758,0.3071895424836601,0.0,0.0,0.0,0.2857142857142857,0.0140845070422535,0.056338028169014,0.0704225352112676,0.1830985915492957,205,90,294.0,548.0,240.99999999999997,330.00000000000017,22,6,-0.03846153846153837,20.747550193111813,-0.0572434607645875,-0.07692307692307691,-0.07692307692307687,0.027472527472527375,-0.07897384305834998,-0.1005030181086518,-0.14416498993963783,0.0277777777777777,0.0555555555555555,0.05555555555555549,0.1388888888888889,0.0680628272251308,0.1361256544502617,0.1727748691099476,0.3036649214659686,58,306,36,191,171.85168023618508,202.41541443279465,0.044411559168432695,0.0888231183368655,0.08882311833686551,0.1516058760921236,0.057615866609680294,0.079020213054643,0.1006394812012887,0.1527149475626222,79,40,58,38,14,51,35,19,41,14,59,7,70,67,67,47,11,23,41,50,36,44,64,45,61,73,48,36,71,335,214,231,291,37.98880675111287,37.98880675111287,12.736154784472802,122.02128980158365,122.02128980158365,36.14961636891695,114.89813345598411,114.89813345598411,18.840514437418154,68.68002702289046,68.68002702289046,30.484781123570897,202.31609643560378,202.31609643560378,89.80821488441987
sebastien-reichenbach,2017,9,58,0.013157894736842101,0.0394736842105263,0.0657894736842105,0.1184210526315789,0.0,0.0186046511627906,0.0488372093023255,0.1209302325581395,0.0,0.0,0.0,0.0,0.0,0.0338983050847457,0.0338983050847457,0.1186440677966101,70,229,631.0,271.0,204.66666666666663,369.9999999999999,28,9,0.0,20.199469763918696,0.0,-0.09999999999999999,-0.09999999999999998,-0.09999999999999998,0.0013241525423727991,0.0013241525423728002,0.012447033898304974,0.0,0.0416666666666666,0.0833333333333333,0.125,0.0,0.0252525252525252,0.0404040404040404,0.0909090909090909,76,430,24,198,124.29936980263952,228.2170019959074,0.0,0.1154700538379251,0.1,0.1154700538379251,0.0,0.0111873330706557,0.0120582437496538,0.025996383671996002,51,15,74,38,42,17,48,43,40,51,40,43,75,66,29,50,37,28,36,43,53,58,61,40,33,62,65,21,225,239,158,313,160,95.65885866535778,95.65885866535778,20.292178903637716,194.79880139841143,194.79880139841143,26.691576907505723,190.0079046643958,190.0079046643958,31.516304148536687,227.8710288738957,227.8710288738957,30.285210182392408,270.14286255049655,270.14286255049655,70.42264485216494
