rider_name,year,Number_of_participated_one_day_races_current_year,Number_of_participated_multi_day_races_current_year,win_ratio_all_time,top3_ratio_all_time,top5_ratio_all_time,top10_ratio_all_time,stage_win_ratio_all_time,stage_top3_ratio_all_time,stage_top5_ratio_all_time,stage_top10_ratio_all_time,win_ratio,top3_ratio,top5_ratio,top10_ratio,stage_win_ratio,stage_top3_ratio,stage_top5_ratio,stage_top10_ratio,pcs_rank_previous_year,pcs_rank_current_year,pcs_points_previous_year,pcs_points_current_year,rank_avg_last3years,pcs_points_avg_last3years,age,career year,rider_bmi,win_ratio_slope,stage_win_ratio_slope,top3_ratio_slope,top5_ratio_slope,top10_ratio_slope,stage_top3_ratio_slope,stage_top5_ratio_slope,stage_top10_ratio_slope,win_ratio_last3years,top3_ratio_last3years,top5_ratio_last3years,top10_ratio_last3years,stage_win_ratio_last3years,stage_top3_ratio_last3years,stage_top5_ratio_last3years,stage_top10_ratio_last3years,Number_of_participated_one_day_races_all_time,Number_of_participated_multi_day_races_all_time,Number_of_participated_one_day_races_last3years,Number_of_participated_multi_day_races_last3years,rank_stdev_last3years,pcs_points_stdev_last3years,win_ratio_stdev_last3years,top3_ratio_stdev_last3years,top5_ratio_stdev_last3years,top10_ratio_stdev_last3years,stage_win_ratio_stdev_last3years,stage_top3_ratio_stdev_last3years,stage_top5_ratio_stdev_last3years,stage_top10_ratio_stdev_last3years,result_tour-de-france,result_giro-d-italia,result_vuelta-a-espana,result_tour-down-under,result_paris-nice,result_tirreno-adriatico,result_volta-a-catalunya,result_itzulia-basque-country,result_tour-de-romandie,result_dauphine,result_tour-de-suisse,result_tour-de-pologne,result_milano-sanremo,result_ronde-van-vlaanderen,result_paris-roubaix,result_liege-bastogne-liege,result_il-lombardia,result_strade-bianche,result_great-ocean-race,result_e3-harelbeke,result_gent-wevelgem,result_la-fleche-wallone,result_amstel-gold-race,result_san-sebastian,result_bretagne-classic,result_cyclassics-hamburg,result_gp-quebec,result_gp-montreal,in_top20_next_year,Prediction
alexander-kristoff,2020,12.000000000000002,42.0,0.0857142857142857,0.2142857142857142,0.319047619047619,0.4857142857142857,0.0828516377649325,0.1840077071290944,0.2572254335260115,0.3593448940269749,0.0,0.25,0.25,0.3333333333333333,0.0238095238095238,0.0714285714285714,0.1904761904761904,0.2142857142857142,11.0,58.0,1622.0,551.0,28.666666666666615,1190.3333333333335,33.0,17.0,23.29122995610498,-0.0625,-0.007832080200501213,0.03125,0.0,0.01041666666666663,-0.0169172932330827,-0.003446115288220474,-0.08364661654135337,0.0869565217391304,0.217391304347826,0.2826086956521739,0.4130434782608695,0.04950495049504951,0.1435643564356435,0.22277227722772272,0.3415841584158416,210.0,1038.0,46.0,202.0,25.57994005726622,564.893205246207,0.0685122619766145,0.0313142343946034,0.0481125224324688,0.1347174493236246,0.0242695091089328,0.0746534887649447,0.0394006830508214,0.0931802081902602,132.0,19.0,124.0,113.0,95.0,116.99999999999999,2.0,1.0,80.0,90.0,138.0,66.0,83.0,3.0,5.0,15.000000000000002,2.0,8.0,3.0,2.0,19.0,16.0,6.0,70.0,19.0,1.0,119.0,85.0,0.0,0.0
alfred-wright,2020,8.0,50.0,0.0,0.0,0.0454545454545454,0.0454545454545454,0.0326797385620915,0.0718954248366013,0.1241830065359477,0.2026143790849673,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,1146.0,452.0,28.000000000000004,63.0,935.6666666666669,40.000000000000135,21.0,5.0,22.152646502835537,0.0,-0.024390243902438994,0.0,-0.04999999999999999,-0.04999999999999999,-0.048780487804878,-0.038780487804878,-0.1141463414634146,0.0,0.0,0.0625,0.0625,0.028985507246376805,0.0652173913043478,0.1014492753623188,0.181159420289855,44.0,153.0,32.0,138.0,420.05039380214055,19.92485884517128,0.0,0.0,0.0515078753637712,0.0515078753637712,0.0265489777449571,0.0590385606516748,0.0858747613567358,0.1282238911440539,83.0,92.99999999999999,91.0,69.0,49.0,100.99999999999999,86.0,92.0,113.0,34.0,122.0,94.00000000000001,148.0,112.0,73.00000000000001,67.0,84.0,41.0,16.0,32.0,39.0,139.0,86.0,102.0,115.0,139.0,51.00000000000001,20.0,0.0,0.0
alvaro-jose-hodeg,2020,4.0,59.0,0.0833333333333333,0.1666666666666666,0.1944444444444444,0.2222222222222222,0.0633484162895927,0.1764705882352941,0.23529411764705882,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.1864406779661017,0.2372881355932203,0.3050847457627119,130.0,188.0,484.0,176.0,135.00000000000006,417.6666666666666,24.0,7.0,22.69401893158948,-0.05555555555555547,-0.037499999999999985,-0.1111111111111111,-0.16666666666666663,-0.16666666666666663,0.005720338983050804,-0.006355932203389786,0.015042372881355869,0.1304347826086956,0.217391304347826,0.2608695652173913,0.2608695652173913,0.064039408866995,0.1773399014778325,0.2315270935960591,0.3004926108374384,36.0,221.0,23.0,203.0,50.68530358989674,216.26912246858853,0.10020555006273088,0.1556877744961755,0.1835856849095367,0.1835856849095367,0.05593080732774499,0.0076682648182429996,0.0242417578957505,0.0266402291904739,130.0,131.0,158.0,119.0,1.0,35.0,130.0,17.0,94.0,69.99999999999999,66.0,127.00000000000001,175.0,89.0,64.0,84.0,61.99999999999999,63.00000000000001,3.0,58.0,44.99999999999999,36.0,65.0,70.0,93.0,44.00000000000001,98.0,23.0,0.0,0.0
amaury-capiot,2020,17.0,37.0,0.0136054421768707,0.0340136054421768,0.1020408163265306,0.272108843537415,0.0071942446043165,0.0575539568345323,0.1007194244604316,0.2697841726618705,0.0,0.0,0.0588235294117647,0.3529411764705882,0.0,0.054054054054054,0.1351351351351351,0.3243243243243243,170.00000000000003,102.0,374.0,349.0,200.0,305.6666666666666,27.0,11.0,19.944502254595903,0.0,0.0,-0.022727272727272707,0.006684491978609652,0.13101604278074874,0.02702702702702698,0.04904904904904903,0.014014014014013981,0.0,0.03125,0.0625,0.234375,0.0,0.064516129032258,0.1129032258064516,0.3225806451612903,147.0,278.0,64.0,124.0,115.94826432508594,97.51068317540052,0.0,0.024818903308416,0.0174191516650249,0.1352384320311401,0.0,0.0500547545336544,0.05612405904271521,0.0193152561073157,74.0,45.0,74.0,15.0,114.0,22.0,90.0,56.0,94.0,106.0,93.0,39.0,138.0,22.000000000000004,18.0,109.0,43.0,43.0,70.0,28.0,23.0,53.0,65.0,100.0,35.0,113.0,11.0,18.0,0.0,0.0
andre-greipel,2020,4.0,34.0,0.1133004926108374,0.2167487684729064,0.2906403940886699,0.3694581280788177,0.11594202898550722,0.1945080091533181,0.2395118230358505,0.3302822273073989,0.0,0.0,0.0,0.0,0.0,0.0,0.088235294117647,0.1470588235294117,180.0,440.0,358.0,66.0,229.66666666666669,392.6666666666668,38.0,21.0,23.629489603024567,0.0,-0.0548780487804877,0.0,-0.1111111111111111,-0.16666666666666663,-0.097560975609756,-0.06563845050215199,-0.09110473457675752,0.0,0.037037037037037,0.1481481481481481,0.2222222222222222,0.0520833333333333,0.1145833333333333,0.1510416666666666,0.2291666666666666,203.0,1311.0,27.0,192.0,190.42146237578717,345.3075923482328,0.0,0.0412393049421161,0.1126126807078982,0.1689190210618473,0.0599315497527146,0.0981510710730447,0.0713867580968282,0.1022143200241965,101.0,109.0,32.0,37.0,107.99999999999999,86.0,69.0,59.0,12.999999999999998,82.99999999999999,85.99999999999999,154.0,56.0,90.0,19.0,70.0,93.0,42.0,43.0,8.0,9.0,52.0,21.000000000000004,61.0,21.0,57.0,90.0,92.0,0.0,0.0
andrea-pasqualon,2020,21.0,34.0,0.0230414746543778,0.0829493087557603,0.1290322580645161,0.2626728110599078,0.018348623853211,0.0623853211009174,0.110091743119266,0.2422018348623853,0.0,0.0952380952380952,0.1904761904761904,0.238095238095238,0.0,0.0294117647058823,0.1176470588235294,0.2941176470588235,117.0,98.0,514.0,358.00000000000006,92.66666666666669,558.9999999999999,32.0,15.000000000000002,22.460034350640765,-0.020000000000000018,-0.035087719298245605,0.027619047619047654,0.015238095238095162,-0.08095238095238089,-0.03792569659442718,-0.011351909184726467,-0.045923632610939055,0.0128205128205128,0.0512820512820512,0.1282051282051282,0.2564102564102564,0.0324675324675324,0.0909090909090909,0.1298701298701298,0.2922077922077922,216.99999999999997,545.0,78.0,154.0,27.392213005402343,226.87221072665557,0.023094010767585,0.0346945865079179,0.0668492751328679,0.1240469383112053,0.0367996782792864,0.04557487540402169,0.0114113556128292,0.0898155713398341,88.0,72.0,142.0,118.0,36.0,85.0,76.0,12.0,61.0,72.0,31.0,61.0,42.00000000000001,24.0,22.0,16.0,44.0,13.0,30.0,58.0,20.0,85.0,94.0,25.0,18.0,118.0,105.0,85.0,0.0,0.0
andrea-vendrame,2020,9.0,57.0,0.0185185185185185,0.074074074074074,0.1851851851851851,0.287037037037037,0.0115830115830115,0.0501930501930501,0.12355212355212351,0.2509652509652509,0.0,0.0,0.3333333333333333,0.4444444444444444,0.0,0.0,0.0526315789473684,0.24561403508771923,84.0,70.0,639.0,435.0,172.6666666666667,415.00000000000017,26.0,9.0,21.258503401360542,0.0,0.0,-0.02777777777777768,0.11111111111111116,0.13888888888888884,-0.007692307692307597,-0.012145748987854187,0.045883940620782715,0.0185185185185185,0.074074074074074,0.2037037037037037,0.3148148148148148,0.005555555555555501,0.0333333333333333,0.1111111111111111,0.25,107.99999999999999,259.0,54.0,180.0,165.84731934322403,234.64015001699943,0.0213833433033194,0.0555555555555555,0.1111111111111111,0.1438417308361857,0.009954314986027998,0.0459784567548129,0.0829466322920781,0.1043550303444321,27.000000000000004,50.00000000000001,146.0,36.0,106.0,40.0,65.0,64.0,42.0,127.0,71.0,39.0,11.0,38.0,4.0,25.0,87.0,20.0,19.0,6.0,34.0,11.0,98.0,5.0,15.0,12.0,9.0,3.0,0.0,0.0
anthony-roux,2020,12.000000000000002,45.0,0.0100502512562814,0.0703517587939698,0.1105527638190954,0.1809045226130653,0.0159474671669793,0.0403377110694183,0.0628517823639774,0.1210131332082551,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,715.0,333.0,80.0,94.0,411.33333333333326,165.99999999999997,33.0,17.0,20.65414214576732,-0.02777777777777768,-0.02272727272727269,-0.05555555555555547,-0.08333333333333331,0.05555555555555547,-0.04545454545454539,-0.05681818181818178,-0.06818181818181808,0.0227272727272727,0.0454545454545454,0.0681818181818181,0.2045454545454545,0.013333333333333301,0.0333333333333333,0.04,0.0733333333333333,199.0,1066.0,44.0,150.0,273.0610432363674,137.0109484676316,0.0320750149549792,0.0641500299099584,0.0962250448649376,0.1314524682413211,0.0262431940540739,0.0484523642533796,0.0614249593525149,0.0686447815574074,90.0,43.0,66.0,50.0,98.0,61.0,14.0,92.0,60.00000000000001,65.0,71.0,34.0,41.0,55.0,16.0,62.0,42.0,15.000000000000002,6.0,80.0,93.00000000000001,55.0,14.0,62.99999999999999,9.0,20.0,25.0,40.0,0.0,0.0
anthony-turgis,2020,10.0,52.0,0.0273972602739726,0.0821917808219178,0.136986301369863,0.2054794520547945,0.0146750524109014,0.0377358490566037,0.0670859538784067,0.1132075471698113,0.0,0.0,0.2,0.4,0.0,0.0192307692307692,0.0769230769230769,0.1153846153846153,74.0,127.0,709.0,285.0,236.66666666666669,372.3333333333332,26.0,10.0,22.093170054286077,0.0,0.0,-0.02380952380952378,0.02857142857142847,0.12857142857142856,0.009615384615384576,0.030649038461538415,0.034254807692307584,0.0317460317460317,0.0634920634920634,0.1746031746031746,0.238095238095238,0.0108108108108108,0.0216216216216216,0.054054054054054,0.1081081081081081,146.0,477.00000000000006,63.0,185.0,237.3316947508978,302.60425200802007,0.0360843918243516,0.0468769683386181,0.0300403640022512,0.1291652951430366,0.0167347904112935,0.0217873147504939,0.0341759789677942,0.0567144165898734,108.00000000000001,50.00000000000001,113.0,11.0,80.0,46.0,84.0,64.0,94.0,106.0,84.0,39.0,29.000000000000004,4.0,13.0,25.0,8.0,4.0,19.0,12.0,28.999999999999996,11.0,121.0,92.0,51.0,47.0,28.999999999999996,15.0,0.0,0.0
arnaud-demare,2020,5.0,58.00000000000001,0.1294117647058823,0.24705882352941166,0.3117647058823529,0.4470588235294118,0.1149584487534626,0.2132963988919667,0.2631578947368421,0.3850415512465374,0.4,0.6,0.8,0.8,0.2586206896551724,0.3448275862068966,0.36206896551724144,0.4137931034482758,55.00000000000001,7.0,842.9999999999999,1147.0,25.999999999999957,1132.0,29.0,13.0,23.198315069747565,0.19999999999999996,0.04734313171283209,0.14375000000000004,0.24375000000000002,0.21250000000000002,0.04946297343131712,0.01710005652911253,0.018371961560203504,0.0526315789473684,0.2105263157894736,0.2631578947368421,0.3947368421052631,0.1711229946524064,0.2834224598930481,0.33155080213903737,0.427807486631016,170.0,722.0,38.0,187.0,25.514701644346147,281.7995741657535,0.2309401076758503,0.300086793000514,0.3766852271866032,0.2717486307952633,0.0784450718900996,0.0525347979061801,0.0269797718338262,0.0550446445668851,129.0,121.0,6.000000000000001,60.0,51.0,93.99999999999999,10.0,2.0,85.0,51.0,87.0,2.9999999999999996,24.0,51.0,68.0,3.0,77.0,1.0,2.0,1.0,11.0,3.0,3.0,16.0,1.0,2.0,2.0,19.0,0.0,0.0
aurelien-paret-peintre,2020,4.0,65.0,0.0,0.0161290322580645,0.0967741935483871,0.1451612903225806,0.0169491525423728,0.0677966101694915,0.1084745762711864,0.2271186440677966,0.0,0.25,0.25,0.25,0.0,0.0307692307692307,0.0461538461538461,0.1538461538461538,320.0,133.0,201.0,264.00000000000006,470.0000000000001,170.0,24.0,8.0,18.699780861943022,0.0,0.0,0.125,0.125,0.125,-0.026282051282051185,-0.0394230769230769,-0.016826923076923,0.0,0.0277777777777777,0.0833333333333333,0.0833333333333333,0.0,0.0372670807453416,0.0745341614906832,0.15527950310559,62.0,295.0,36.0,161.0,431.9942129242012,112.74307074051158,0.0,0.1443375672974064,0.1265400991552277,0.1265400991552277,0.0,0.0421390058515545,0.04161362501612,0.0312808033588832,77.0,16.0,60.0,4.0,21.000000000000004,125.99999999999999,8.0,46.0,78.0,68.0,13.0,19.0,95.0,33.0,64.0,20.0,6.0,61.0,63.0,24.0,153.0,16.0,56.0,38.0,2.9999999999999996,139.0,61.0,89.0,0.0,0.0
baptiste-planckaert,2020,6.000000000000001,26.0,0.0129449838187702,0.0776699029126213,0.1650485436893204,0.284789644012945,0.0176056338028169,0.0404929577464788,0.08098591549295768,0.19366197183098594,0.0,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.0384615384615384,0.0384615384615384,0.0384615384615384,0.0769230769230769,77.0,396.0,703.0,76.0,249.99999999999997,337.6666666666667,32.0,16.0,20.747550193111813,0.0,0.01923076923076921,0.08333333333333326,0.05833333333333335,0.09166666666666656,0.01923076923076922,-0.00457875457875447,-0.017094017094017037,0.0151515151515151,0.0909090909090909,0.1363636363636363,0.2575757575757575,0.0072992700729927,0.0072992700729927,0.0437956204379562,0.12408759124087589,309.0,568.0,66.0,137.0,161.2048386370583,326.10172237100085,0.0144337567297406,0.0867360833110888,0.0698874756967173,0.0976577546180385,0.0222057795842163,0.0222057795842163,0.0046469283722949,0.0452937695030901,37.0,115.0,65.0,55.0,109.0,141.0,74.0,92.0,119.0,54.0,29.0,62.0,114.0,88.00000000000001,19.0,128.0,30.999999999999996,19.0,4.0,79.0,17.0,14.0,14.0,9.0,28.0,80.0,25.0,40.0,0.0,0.0
bauke-mollema,2020,3.0000000000000004,33.0,0.0347222222222222,0.0902777777777777,0.1666666666666666,0.3333333333333333,0.018199233716475,0.0862068965517241,0.1417624521072797,0.2634099616858237,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0303030303030303,0.09090909090909091,0.393939393939394,18.0,114.0,1328.0,321.0,52.66666666666663,938.6666666666665,34.0,15.000000000000002,18.90359168241966,-0.04166666666666663,-0.005376344086021497,-0.08333333333333331,0.08333333333333326,-0.04166666666666663,-0.027859237536656794,-0.024437927663734118,0.10019550342130977,0.1,0.2,0.3333333333333333,0.5333333333333333,0.015151515151515102,0.0606060606060606,0.1212121212121212,0.22727272727272724,144.0,1044.0,30.0,198.0,53.26662494783515,540.9383821964691,0.0673575314054563,0.1347150628109127,0.1503083250940964,0.1734721666221777,0.0140064206543528,0.029442125186150997,0.0245599934684974,0.1154380016979977,9.0,7.0,34.0,24.0,7.0,8.0,10.0,6.0,5.0,3.0000000000000004,6.0,43.0,65.0,45.0,7.0,7.0,4.0,36.0,13.0,11.0,7.0,3.0,7.0,25.0,60.0,5.0,10.0,28.999999999999996,1.0,0.0
ben-hermans,2020,3.0000000000000004,35.0,0.0284090909090909,0.0795454545454545,0.096590909090909,0.2102272727272727,0.0200222469410456,0.0700778642936596,0.0989988876529477,0.1924360400444938,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0857142857142857,92.99999999999999,184.0,590.0,181.0,126.33333333333336,433.0,34.0,18.0,20.811654526534852,0.0,-0.01041666666666659,0.0,0.0,0.05555555555555547,-0.031249999999999997,-0.0520833333333333,-0.07693452380952381,0.0,0.0454545454545454,0.0454545454545454,0.1818181818181818,0.0380952380952381,0.0809523809523809,0.1142857142857142,0.24761904761904757,176.0,899.0,22.0,210.0,50.14312847572769,220.42912693199145,0.0,0.05773502691896249,0.05773502691896249,0.1167107500488054,0.039243070122529,0.0697415155107735,0.0890617807189698,0.1231088911165273,68.0,127.0,34.0,14.0,55.0,124.99999999999999,26.0,28.0,12.999999999999998,113.0,7.0,31.0,43.0,9.999999999999998,5.0,63.0,9.0,22.0,30.0,5.0,91.0,14.999999999999998,53.99999999999999,61.0,88.0,58.0,97.0,57.0,0.0,0.0
ben-o-connor,2020,2.0,66.0,0.0,0.0277777777777777,0.0555555555555555,0.1666666666666666,0.0197183098591549,0.0450704225352112,0.0704225352112676,0.1295774647887324,0.0,0.0,0.0,0.0,0.0303030303030303,0.0606060606060606,0.1212121212121212,0.1515151515151515,363.00000000000006,145.0,173.0,234.0,266.66666666666663,211.33333333333334,25.0,5.999999999999999,18.95654142145768,0.0,-0.0015151515151514937,0.0,0.0,-0.0666666666666666,0.013636363636363634,0.027272727272727226,0.009090909090909005,0.0,0.0,0.05,0.15,0.0184331797235023,0.032258064516129,0.0599078341013824,0.11520737327188942,36.0,355.0,20.0,217.0,111.1860302975753,33.38163167571851,0.0,0.0,0.1924500897298752,0.1677740985615722,0.0184326137281764,0.0248492857262212,0.0551125242580815,0.0388944579013025,12.999999999999998,20.0,85.0,8.0,72.0,24.0,31.0,4.0,5.0,92.0,24.0,8.0,49.0,20.0,39.0,73.0,24.0,61.0,86.0,60.0,26.0,19.0,101.0,32.0,82.0,65.0,98.0,68.0,0.0,0.0
ben-swift,2020,7.0,43.0,0.0161290322580645,0.1209677419354838,0.1854838709677419,0.3387096774193548,0.0236220472440944,0.0787401574803149,0.1214848143982002,0.2159730033745781,0.0,0.0,0.0,0.2857142857142857,0.0,0.0232558139534883,0.1162790697674418,0.11627906976744179,306.0,144.0,208.99999999999997,236.0,459.0,164.3333333333333,33.0,16.0,21.29629629629629,0.0,0.0,0.0,0.0,0.1116071428571428,0.0034311856652687075,0.04994281357224546,0.008959207014868381,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.1428571428571428,0.0,0.0279329608938547,0.0893854748603352,0.1731843575418994,124.0,889.0,28.000000000000004,179.0,413.3146501153812,101.64808573373791,0.11547005383792511,0.11547005383792511,0.11547005383792511,0.1126038824985244,0.0,0.0121431013188167,0.0631703048053162,0.0924341316625741,28.000000000000004,18.0,15.0,10.0,11.0,22.0,44.0,28.0,8.999999999999998,37.0,6.0,11.0,32.0,25.999999999999996,6.0,42.0,13.999999999999998,14.0,9.999999999999998,16.0,10.0,76.0,53.99999999999999,8.0,41.0,18.0,46.0,78.0,0.0,0.0
benjamin-thomas-2,2020,4.0,34.0,0.0158730158730158,0.0476190476190476,0.0952380952380952,0.1428571428571428,0.0141843971631205,0.0283687943262411,0.0531914893617021,0.10638297872340419,0.0,0.25,0.25,0.25,0.0,0.0,0.0294117647058823,0.088235294117647,663.0,454.0,88.0,62.0,642.0,70.33333333333316,25.0,9.0,21.22280827689523,0.0,-0.007246376811594191,0.07499999999999996,0.07499999999999996,0.07499999999999996,-0.007246376811594188,0.007459505541346871,0.007885763000852523,0.0454545454545454,0.1363636363636363,0.1363636363636363,0.1818181818181818,0.0060240963855421,0.0060240963855421,0.0120481927710843,0.1024096385542168,63.00000000000001,282.0,22.0,166.0,178.429257690548,15.307950004273376,0.0721687836487032,0.0803637563416079,0.0803637563416079,0.0866025403784438,0.0083673952056467,0.0083673952056467,0.014706397147625701,0.0369403000339691,114.0,123.0,87.00000000000001,83.0,67.0,55.0,104.0,79.0,46.0,98.0,13.0,45.0,77.0,48.0,20.0,24.0,103.0,41.0,3.0,4.0,142.0,24.0,49.0,92.0,72.0,120.0,57.99999999999999,27.0,0.0,0.0
benoit-cosnefroy,2020,9.0,58.00000000000001,0.05999999999999999,0.13,0.17,0.28,0.0231660231660231,0.06177606177606171,0.081081081081081,0.1583011583011583,0.1111111111111111,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.0344827586206896,0.0689655172413793,0.0862068965517241,0.2068965517241379,80.0,50.0,662.0,624.0,145.66666666666669,499.9999999999998,25.0,8.0,20.061728395061724,0.05555555555555547,0.01724137931034481,0.20048309178743962,0.2560386473429952,0.2246376811594203,0.016938898971566765,-0.0007562008469448901,0.02450090744101628,0.0784313725490196,0.1568627450980392,0.196078431372549,0.3333333333333333,0.0259067357512953,0.06217616580310881,0.082901554404145,0.1502590673575129,100.0,259.0,51.0,193.0,140.52164720545136,248.4109498391728,0.0811019261704277,0.20654932634101572,0.2611428040616244,0.2361656747111813,0.021150970316367205,0.0222157042695818,0.0058457257979105,0.0521982070239174,116.0,81.0,34.0,27.0,29.000000000000004,7.0,83.0,83.0,39.0,41.0,87.0,5.0,18.0,102.0,7.0,17.999999999999996,74.0,14.0,2.0,16.0,30.0,2.0,20.0,3.0,1.0,19.000000000000004,4.0,3.0,0.0,0.0
biniam-girmay,2020,11.0,42.0,0.0833333333333333,0.2083333333333333,0.2916666666666667,0.375,0.0721649484536082,0.1855670103092783,0.2783505154639175,0.3917525773195876,0.0,0.1818181818181818,0.2727272727272727,0.2727272727272727,0.0714285714285714,0.21428571428571416,0.23809523809523803,0.42857142857142844,809.9999999999999,122.0,64.0,299.00000000000006,932.0000000000002,363.0,20.0,2.9999999999999996,20.6758034026465,-0.1428571428571428,-0.030952380952380894,-0.1233766233766233,-0.1493506493506493,-0.1493506493506493,-0.09285714285714279,-0.2142857142857142,-0.1857142857142857,0.0833333333333333,0.2083333333333333,0.2916666666666667,0.375,0.0721649484536082,0.1855670103092783,0.2783505154639175,0.3917525773195876,24.0,97.00000000000001,24.0,97.0,436.7165365924828,157.4388770285154,0.1649572197684645,0.2151040389403436,0.2858126552423214,0.1578949560264967,0.0432739869213193,0.16305178427034,0.2675165382953488,0.3028212018206599,103.99999999999999,123.0,106.0,4.0,64.0,35.0,42.0,20.0,110.0,33.0,1.0,118.0,107.00000000000001,77.0,38.0,124.0,44.0,18.0,9.999999999999998,42.0,69.0,14.0,107.99999999999999,54.0,95.99999999999999,43.0,24.0,16.0,0.0,0.0
bob-jungels,2020,8.0,46.0,0.2049180327868852,0.2704918032786885,0.3032786885245901,0.3360655737704918,0.04172461752433929,0.105702364394993,0.1502086230876217,0.2433936022253129,0.125,0.25,0.25,0.25,0.0,0.0217391304347826,0.0434782608695652,0.0434782608695652,92.0,252.0,593.0,136.0,126.66666666666671,574.9999999999999,28.0,11.999999999999998,19.59631589261219,-0.03749999999999998,-0.013333333333333305,-0.008333333333333304,-0.008333333333333304,-0.04166666666666663,-0.015797101449275295,-0.031594202898550694,-0.08492753623188402,0.1944444444444444,0.2777777777777778,0.3055555555555556,0.3333333333333333,0.0164835164835164,0.0439560439560439,0.0769230769230769,0.1428571428571428,122.0,719.0,36.0,182.0,112.09519763724641,430.2824653643232,0.054404159981330094,0.029690861013131203,0.0733836716836835,0.0679406542546352,0.0134498773500942,0.0171680926323533,0.0320666293018242,0.0849422870557205,43.0,33.0,50.99999999999999,87.0,15.0,10.0,27.0,72.0,42.0,42.0,9.0,58.0,73.0,16.0,2.0,94.0,52.0,4.0,75.0,5.0,52.0,70.0,90.0,24.0,63.0,70.0,38.0,3.0,0.0,0.0
brandon-mcnulty,2020,3.0000000000000004,55.0,0.0833333333333333,0.25,0.25,0.3333333333333333,0.0751173708920187,0.1971830985915492,0.2629107981220657,0.3708920187793427,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.18181818181818182,0.2727272727272727,292.0,81.0,218.0,413.0,203.33333333333337,299.66666666666674,22.0,5.999999999999999,20.603780345785186,0.0,-0.009090909090909009,-0.04999999999999999,-0.04999999999999999,-0.2,-0.018181818181818094,0.0,-0.0181818181818181,0.0,0.1304347826086956,0.1304347826086956,0.2608695652173913,0.0254777070063694,0.12101910828025471,0.1783439490445859,0.2802547770700637,36.0,212.99999999999997,23.0,157.0,109.45470905051702,101.28343069492333,0.0,0.1,0.1,0.2,0.0328850455610972,0.0293222348571809,0.006700389971252901,0.0274370765378161,69.0,15.0,97.0,15.0,91.0,5.0,13.0,17.0,9.999999999999998,40.0,66.0,53.0,113.0,35.99999999999999,23.0,41.0,61.99999999999999,63.00000000000001,37.0,46.0,41.0,97.0,65.0,61.0,2.0,13.0,98.0,23.0,0.0,0.0
brent-bookwalter,2020,2.0,29.000000000000004,0.0109890109890109,0.0769230769230769,0.1098901098901098,0.1758241758241758,0.0121145374449339,0.0429515418502202,0.0693832599118942,0.1354625550660793,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,471.0,359.0,128.0,86.0,342.6666666666667,172.99999999999991,36.0,16.0,21.604938271604937,0.0,-0.005617977528089811,-0.09999999999999998,-0.09999999999999998,0.04999999999999993,-0.0168539325842696,-0.033707865168539304,-0.07303370786516845,0.0,0.0833333333333333,0.0833333333333333,0.25,0.0235294117647058,0.0352941176470588,0.0529411764705882,0.1058823529411764,91.0,908.0,12.0,170.0,137.23094889030438,116.2282237668631,0.0,0.11547005383792511,0.11547005383792511,0.2645751311064591,0.030585513327774,0.0289823970260693,0.0364413410192198,0.0742435367514504,90.0,62.0,66.0,52.0,60.0,67.0,14.0,41.0,47.0,77.0,78.0,34.0,120.0,17.999999999999996,4.0,15.000000000000002,42.0,7.0,6.0,17.0,22.0,45.99999999999999,13.0,31.0,9.0,46.0,72.0,35.0,0.0,0.0
bryan-coquard,2020,9.0,48.0,0.0389610389610389,0.1298701298701298,0.2077922077922078,0.2532467532467532,0.0845771144278607,0.187396351575456,0.2537313432835821,0.3764510779436152,0.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0208333333333333,0.0833333333333333,0.125,0.2708333333333333,58.0,113.0,823.0,322.00000000000006,106.33333333333333,517.3333333333334,28.0,11.999999999999998,20.177148524332274,0.0,-0.010710093896713594,0.08169934640522869,0.08169934640522869,0.08169934640522869,-0.0569248826291079,-0.0853873239436619,-0.09697769953051642,0.0377358490566037,0.1320754716981132,0.1698113207547169,0.2075471698113207,0.06282722513089,0.1832460732984293,0.256544502617801,0.4031413612565445,154.0,603.0,53.00000000000001,191.0,45.36885862938733,268.1050789025328,0.0427666866066389,0.081817875771433,0.0943382792793506,0.1215040577332658,0.0471703814274247,0.0793916542536536,0.10153813336035318,0.1035227796936554,122.0,109.0,107.0,56.0,69.0,125.99999999999999,103.0,67.0,119.0,127.0,139.0,76.0,32.0,3.0,6.0,66.0,65.0,11.0,1.0,36.0,53.00000000000001,17.0,73.0,38.0,2.0,6.0,119.0,85.0,0.0,0.0
