rider_name,year,uci_points
frederic finot,1999,29.0
jesper skibby,1999,29.0
jeroen blijlevens,1999,28.0
valery kobzarenko,1999,27.0
jakob piil,1999,25.0
massimo donati,1999,24.0
jaan kirsipuu,1999,22.0
lars michaelsen,1999,22.0
robbie mcewen,1999,22.0
alberto elli,1999,21.0
dylan casey,1999,20.0
mark mccormack,1999,20.0
michael steen nielsen,1999,20.0
christian vande velde,1999,19.0
geert van bondt,1999,18.0
patrick jonker,1999,18.0
gilberto simoni,1999,16.0
mauro zanetti,1999,16.0
jan bratkowski,1999,15.0
eduard gritsun,1999,14.0
lauri aus,1999,14.0
marc streel,1999,14.0
alessandro petacchi,1999,12.0
riccardo forconi,1999,12.0
tom steels,1999,12.0
marty jemison,1999,10.0
piotr przydzial,1999,10.0
christian henn,1999,9.0
sven teutenberg,1999,9.0
danilo hondo,1999,8.0
davide bramati,1999,8.0
erik dekker,1999,8.0
francesco secchiari,1999,8.0
jan boven,1999,8.0
luca cei,1999,8.0
marco antonio di renzo,1999,8.0
massimo strazzer,1999,8.0
michael boogerd,1999,8.0
amilcare tronca,1999,7.0
carlo finco,1999,7.0
jan hruska,1999,7.0
jean patrick nazon,1999,7.0
rene joergensen,1999,7.0
david mckenzie,1999,6.0
johan museeuw,1999,6.0
massimiliano gentili,1999,6.0
roberto sgambelluri,1999,6.0
adrie van der poel,1999,5.0
andre korff,1999,5.0
christophe detilloux,1999,5.0
filippo baldo,1999,5.0
fortunato baliani,1999,5.0
gerrit glomser,1999,5.0
nicola minali,1999,5.0
peter meinert nielsen,1999,5.0
ruggero marzoli,1999,5.0
sergei ivanov,1999,5.0
soren petersen,1999,5.0
torsten schmidt,1999,5.0
christopher newton,1999,4.0
jacky durand,1999,4.0
mikael holst kyneb,1999,4.0
paolo valoti,1999,4.0
pedro miguel miranda soeiro,1999,4.0
daniele de paoli,1999,3.0
enrico zaina,1999,3.0
allan bo andresen,1999,2.0
bjarke nielsen,1999,2.0
magnus backstedt,1999,2.0
wilfried peeters,1999,2.0
aaron olsen,1999,0.0
aart vierhouten,1999,0.0
abbas saeidi tanha,1999,0.0
abraham olano manzano,1999,0.0
adam wadecki,1999,0.0
addy engels,1999,0.0
adriano baffi,1999,0.0
aitor garmendia,1999,0.0
aitor gonzalez jimenez,1999,0.0
aitor kintana,1999,0.0
aitor osa,1999,0.0
aitor silloniz,1999,0.0
aivaras baranauskas,1999,0.0
alain turicchia,1999,0.0
alain van katwijk,1999,0.0
alan iacuone,1999,0.0
alberto amaral,1999,0.0
alberto benito,1999,0.0
alberto lopez de munain,1999,0.0
alberto ongarato,1999,0.0
aldo zanetti,1999,0.0
alejandro valverde,1999,0.0
aleksandar nikacevic,1999,0.0
alessandro baronti,1999,0.0
alessandro bertolini,1999,0.0
alessandro calzolari,1999,0.0
alessandro cortinovis,1999,0.0
alessandro guerra,1999,0.0
alessandro pozzi2,1999,0.0
alessandro varocchi,1999,0.0
alessio galletti,1999,0.0
alex cano ardila,1999,0.0
alex zulle,1999,0.0
alex zulle2,1999,0.0
alexander gontsjenkov,1999,0.0
alexander kastenhuber,1999,0.0
alexandr kolobnev,1999,0.0
alexandr sabalin,1999,0.0
alexandre bazhenov,1999,0.0
alexandre botcharov,1999,0.0
alexandre chouffe,1999,0.0
alexandre moos,1999,0.0
alexandre shefer,1999,0.0
alexandre usov,1999,0.0
alexandre vinokourov,1999,0.0
alexei markov,1999,0.0
alexei sivakov,1999,0.0
alexis rodriguez,1999,0.0
aliaksandr kuchynski,1999,0.0
allan davis,1999,0.0
allan johansen,1999,0.0
alvaro forner,1999,0.0
alvaro gonzalez,1999,0.0
alvaro sierra 1,1999,0.0
amir zargari,1999,0.0
andre schulze,1999,0.0
andrea brognara,1999,0.0
andrea dolci,1999,0.0
andrea ferrigato,1999,0.0
andrea noe,1999,0.0
andrea patuelli,1999,0.0
andrea peron 1,1999,0.0
andrea tafi,1999,0.0
andrea tonti,1999,0.0
andreas beikirch,1999,0.0
andreas kappes,1999,0.0
andreas klier,1999,0.0
andreas kloden,1999,0.0
andreas walzer,1999,0.0
andrei kivilev,1999,0.0
andrei tchmil,1999,0.0
andrei teteriouk,1999,0.0
andrei zintchenko,1999,0.0
andrej hauptman,1999,0.0
andrey kashechkin,1999,0.0
andrey mizurov,1999,0.0
andrey sartassov,1999,0.0
andrus aug,1999,0.0
andrzej mierzejewski,1999,0.0
andrzej sypytkowski,1999,0.0
andy cappelle,1999,0.0
andy de smet,1999,0.0
andy flickinger,1999,0.0
andy vidts,1999,0.0
angel castresana,1999,0.0
angel edo,1999,0.0
angel luis casero,1999,0.0
angel vicioso,1999,0.0
angelo lopeboselli,1999,0.0
anthony charteau,1999,0.0
anthony langella,1999,0.0
anthony morin,1999,0.0
anthony rokia,1999,0.0
anthony theus,1999,0.0
anton chantyr,1999,0.0
antonio bucciero,1999,0.0
antonio colom,1999,0.0
antonio cruz 1,1999,0.0
antonio jose pecharroman fabian,1999,0.0
antonio rizzi,1999,0.0
antonio salomone,1999,0.0
arkadiusz wojtas,1999,0.0
armand de las cuevas,1999,0.0
armin meier,1999,0.0
arnaud pretot,1999,0.0
arno wallaard,1999,0.0
artour babaitsev,1999,0.0
arturas kasputis,1999,0.0
arturas trumpauskas,1999,0.0
arvis piziks,1999,0.0
axel merckx,1999,0.0
baden cooke,1999,0.0
balazs rohtmer,1999,0.0
bart bowen,1999,0.0
bart dockx,1999,0.0
bart heirewegh,1999,0.0
bart leysen,1999,0.0
bart voskamp,1999,0.0
bas giling,1999,0.0
beat zberg,1999,0.0
bekim leif christensen,1999,0.0
benjamin brooks,1999,0.0
benjamin day,1999,0.0
benny de schrooder,1999,0.0
benoit joachim,1999,0.0
benoit poilvet,1999,0.0
benoit salmon,1999,0.0
bernhard eisel,1999,0.0
bernhard kohl,1999,0.0
berry hoedemakers,1999,0.0
bert de waele,1999,0.0
bert dietz,1999,0.0
bert grabsch,1999,0.0
bert hiemstra,1999,0.0
bert roesems,1999,0.0
bert scheirlinckx,1999,0.0
biagio conte,1999,0.0
bingen fernandez bustinza,1999,0.0
bjarne riis,1999,0.0
bjorn cornelissen,1999,0.0
bjorn glasner,1999,0.0
bjorn leukemans,1999,0.0
bjorn schroder,1999,0.0
bjornar vestol,1999,0.0
bo hamburger,1999,0.0
bobbie traksel,1999,0.0
bobby julich,1999,0.0
boris premuzic,1999,0.0
bradley mcgee,1999,0.0
bradley wiggins,1999,0.0
bram de groot,1999,0.0
bram schmitz,1999,0.0
bram tankink,1999,0.0
brendan vesty,1999,0.0
brett lancaster,1999,0.0
brian walton,1999,0.0
bruno boscardin,1999,0.0
bruno manuel silva pires,1999,0.0
bruno thibout,1999,0.0
cadel evans,1999,0.0
candido barbosa,1999,0.0
carlos alberto contreras,1999,0.0
carlos castano panadero,1999,0.0
carlos da cruz,1999,0.0
carlos garcia quesada,1999,0.0
carlos pinho,1999,0.0
carlos sastre,1999,0.0
cedric coutouly,1999,0.0
cedric fragniere,1999,0.0
cedric vasseur,1999,0.0
cees jeurissen,1999,0.0
cesar garcia calvo,1999,0.0
cesar solaun,1999,0.0
cezary zamana,1999,0.0
charles dionne,1999,0.0
charles guilbert,1999,0.0
charles wegelius,1999,0.0
chris horner,1999,0.0
chris peers,1999,0.0
chris wherry,1999,0.0
christian charriere,1999,0.0
christian heule,1999,0.0
christian knees,1999,0.0
christian poos,1999,0.0
christian wegmann,1999,0.0
christian werner,1999,0.0
christoph gohring,1999,0.0
christoph van kleinsorgen,1999,0.0
christophe agnolutto,1999,0.0
christophe bassons,1999,0.0
christophe brandt,1999,0.0
christophe capelle,1999,0.0
christophe faudot,1999,0.0
christophe kern,1999,0.0
christophe mengin,1999,0.0
christophe moreau,1999,0.0
christophe oriol,1999,0.0
christophe rinero,1999,0.0
christopher baldwin,1999,0.0
christopher boardman,1999,0.0
christopher jenner,1999,0.0
ciaran power,1999,0.0
clark sheehan,1999,0.0
claude lamour,1999,0.0
claus michael moller,1999,0.0
coen boerman,1999,0.0
corey sweet,1999,0.0
cristian gasperoni,1999,0.0
cristian moreni,1999,0.0
cristian salvato,1999,0.0
cristiano frattini,1999,0.0
csaba szekeres,1999,0.0
cyril dessel,1999,0.0
cyril saugrain,1999,0.0
czeslaw lukascewicz,1999,0.0
dainis ozols,1999,0.0
dainius kairelis,1999,0.0
damiano cunego,1999,0.0
damien nazon,1999,0.0
daniel atienza urendez,1999,0.0
daniel becke,1999,0.0
daniel clavero,1999,0.0
daniel petrov,1999,0.0
daniel schnider,1999,0.0
daniele colli,1999,0.0
daniele contrini,1999,0.0
daniele galli,1999,0.0
daniele nardello,1999,0.0
danny baeyens,1999,0.0
danny daelman,1999,0.0
danny in t ven,1999,0.0
danny jonasson,1999,0.0
danny pate,1999,0.0
danny van looy,1999,0.0
dario andriotto,1999,0.0
dario frigo,1999,0.0
dario pieri,1999,0.0
dariusz baranowski,1999,0.0
dave bruylandts,1999,0.0
david bernabeu,1999,0.0
david canada,1999,0.0
david clinger,1999,0.0
david de la fuente,1999,0.0
david delrieu,1999,0.0
david derepas,1999,0.0
david dumont,1999,0.0
david etxebarria,1999,0.0
david garcia dapena,1999,0.0
david garcia marquina,1999,0.0
david george,1999,0.0
david latasa lasa,1999,0.0
david lefevre,1999,0.0
david millar,1999,0.0
david moncoutie,1999,0.0
david navas,1999,0.0
david oloughlin,1999,0.0
david plas,1999,0.0
david plaza romero,1999,0.0
david tani,1999,0.0
davide casarotto,1999,0.0
davide rebellin,1999,0.0
davy commeyne,1999,0.0
davy daniels,1999,0.0
davy delme,1999,0.0
davy dubbeldam,1999,0.0
dawid krupa,1999,0.0
delmino pereira,1999,0.0
denis lunghi,1999,0.0
denis menchov,1999,0.0
denis zanette,1999,0.0
dennis haueisen,1999,0.0
dennis moons,1999,0.0
dennis rasmussen,1999,0.0
derek bouchard hall,1999,0.0
didier rous,1999,0.0
diego ferrari,1999,0.0
dirk baldinger,1999,0.0
dirk muller,1999,0.0
dmitri gaynitdinov,1999,0.0
dmitri konychev,1999,0.0
dmitriy fofonov,1999,0.0
dmitriy muravyev,1999,0.0
dmitry semov,1999,0.0
dominique perras,1999,0.0
dominique rault,1999,0.0
dominique rollin,1999,0.0
donatas virbickas,1999,0.0
duban alberto ramirez,1999,0.0
eddy gragus,1999,0.0
eddy mazzoleni,1999,0.0
eddy ratti,1999,0.0
eddy seigneur,1999,0.0
eladio jimenez,1999,0.0
eleuterio anguita,1999,0.0
eligio requejo,1999,0.0
elio aggiano,1999,0.0
ellis rastelli,1999,0.0
emanuele lupi,1999,0.0
emmanuel magnien,1999,0.0
endrio leoni,1999,0.0
enrico cassani,1999,0.0
enrico degano,1999,0.0
enrico poitschke,1999,0.0
eric baumann,1999,0.0
eric de clercq,1999,0.0
eric wohlberg,1999,0.0
erik lievens,1999,0.0
erik zabel,1999,0.0
ermanno brignoli,1999,0.0
eros poli,1999,0.0
erwin thijs,1999,0.0
etienne de wilde,1999,0.0
eugen wacker,1999,0.0
evgeni berzin,1999,0.0
evgeni petrov,1999,0.0
ezequiel mosquera miguez,1999,0.0
faat zakirov,1999,0.0
fabian cancellara,1999,0.0
fabian de waele,1999,0.0
fabian jeker,1999,0.0
fabian wegmann,1999,0.0
fabiano fontanelli,1999,0.0
fabio bulgarelli,1999,0.0
fabio malberti,1999,0.0
fabio marchesin,1999,0.0
fabio roscioli,1999,0.0
fabio sacchi,1999,0.0
fabrice gougot,1999,0.0
fabrice salanson,1999,0.0
fabrizio guidi,1999,0.0
fausto dotti,1999,0.0
federico colonna,1999,0.0
federico giabbecucci,1999,0.0
federico munoz,1999,0.0
felice puttini,1999,0.0
felix manuel garcia casas,1999,0.0
felix rafael cardenas,1999,0.0
fernando escartin,1999,0.0
filip branko,1999,0.0
filip meirhaeghe,1999,0.0
filippo casagrande,1999,0.0
filippo pozzato,1999,0.0
filippo simeoni,1999,0.0
flavio zandarin,1999,0.0
florent brard,1999,0.0
florian wiesinger,1999,0.0
floyd landis,1999,0.0
francesco arazzi,1999,0.0
francesco casagrande,1999,0.0
francesco frattini,1999,0.0
francis moreau,1999,0.0
francisco cabello,1999,0.0
francisco cerezo,1999,0.0
francisco javier patxi vila,1999,0.0
francisco jose garcia armendaris,1999,0.0
francisco leon,1999,0.0
francisco mancebo,1999,0.0
francisco tomas garcia rodriguez,1999,0.0
francisque teyssier,1999,0.0
franck bouyer,1999,0.0
franck morelle,1999,0.0
franck pencole,1999,0.0
franck perque,1999,0.0
franck renier,1999,0.0
franco ballerini,1999,0.0
franco pellizotti,1999,0.0
francois simon,1999,0.0
frank corvers,1999,0.0
frank mccormack,1999,0.0
frank schleck,1999,0.0
frank van den abeele,1999,0.0
frank van dulmen,1999,0.0
frank van kuik,1999,0.0
frank vandenbroucke,1999,0.0
frankie andreu,1999,0.0
franky de buyst,1999,0.0
franky van haesebroucke,1999,0.0
frantisek trkal,1999,0.0
franz hotz,1999,0.0
fred rodriguez,1999,0.0
frederic amorison,1999,0.0
frederic bessy,1999,0.0
frederic delalande,1999,0.0
frederic gabriel,1999,0.0
frederic guesdon,1999,0.0
frederic mainguenaud,1999,0.0
frederic moncassin,1999,0.0
frederik penne,1999,0.0
frederik willems,1999,0.0
fredy gonzalez,1999,0.0
fuyu li,1999,0.0
gabriel rasch,1999,0.0
gabriele balducci,1999,0.0
gabriele colombo,1999,0.0
gabriele missaglia,1999,0.0
geert omloop,1999,0.0
geert verheyen,1999,0.0
gene michael bates,1999,0.0
geoffrey demeyere,1999,0.0
georg totschnig,1999,0.0
gerben lowik,1999,0.0
gerhard trampusch,1999,0.0
germano pierdomenico,1999,0.0
gert steegmans,1999,0.0
gert vanderaerden,1999,0.0
ghader mizbani,1999,0.0
giacomo battistel,1999,0.0
gian mario ortenzi,1999,0.0
gian matteo fagnini,1999,0.0
giancarlo raimondi,1999,0.0
gianluca bortolami,1999,0.0
gianluca pianegonda,1999,0.0
rolf sorensen,2000,134.0
alberto elli,2000,122.0
sergio barbero,2000,112.0
eugen wacker,2000,105.0
alex zulle,2000,102.0
alex zulle2,2000,102.0
miguel angel pena,2000,96.0
ruslan ivanov,2000,87.0
benoit joachim,2000,81.0
jose bento carvalho de azevedo,2000,81.0
andreas kloden,2000,80.0
danilo di luca,2000,80.0
francisco cabello,2000,71.0
jeremy hunt,2000,68.0
andy de smet,2000,66.0
scott moninger,2000,62.0
marco zanotti 1,2000,61.0
baden cooke,2000,60.0
nicola loda,2000,60.0
jaan kirsipuu,2000,59.0
stephane barthe,2000,59.0
eric wohlberg,2000,56.0
henk vogels,2000,52.0
lennie kristensen,2000,51.0
andrei zintchenko,2000,49.0
alessandro petacchi,2000,48.0
peter van petegem,2000,44.0
sergei ivanov,2000,44.0
peter wrolich,2000,43.0
ciaran power,2000,42.0
olaf pollack,2000,40.0
aitor garmendia,2000,38.0
bart heirewegh,2000,38.0
mario cipollini,2000,38.0
angel edo,2000,36.0
michael rich,2000,36.0
unai etxebarria arana,2000,35.0
filippo simeoni,2000,33.0
tomas konecny,2000,33.0
davide rebellin,2000,32.0
gianluca bortolami,2000,32.0
nicola miceli,2000,32.0
michael sandstod,2000,31.0
tom steels,2000,31.0
erik zabel,2000,29.0
peter farazijn,2000,29.0
paolo bettini,2000,28.0
vladimir duma,2000,28.0
david etxebarria,2000,27.0
jamie peter drew,2000,27.0
lars michaelsen,2000,27.0
jose luis rebollo,2000,26.0
marco pinotti,2000,24.0
serhiy honchar,2000,24.0
orlando sergio rodrigues,2000,23.0
petr bencik,2000,22.0
vitor gamito,2000,22.0
arturas kasputis,2000,20.0
denis lunghi,2000,20.0
denis zanette,2000,20.0
dylan casey,2000,20.0
fabio malberti,2000,20.0
francesco casagrande,2000,20.0
geert van bondt,2000,20.0
nicki sorensen,2000,20.0
danilo hondo,2000,19.0
gianni faresin,2000,19.0
niko eeckhout,2000,18.0
aitor gonzalez jimenez,2000,16.0
alexandre usov,2000,16.0
antonio cruz 1,2000,16.0
bradley mcgee,2000,16.0
dariusz skoczylas,2000,16.0
dave bruylandts,2000,16.0
eligio requejo,2000,16.0
jo planckaert,2000,16.0
john lieswyn,2000,16.0
laurent jalabert,2000,16.0
michele bartoli,2000,16.0
riccardo forconi,2000,16.0
santiago blanco,2000,16.0
frank vandenbroucke,2000,14.0
levi leipheimer,2000,14.0
bo hamburger,2000,13.0
crescenzo d amore,2000,13.0
jans koerts,2000,13.0
goncalo amorim,2000,12.0
karel vereecke,2000,12.0
remigius lupeikis,2000,12.0
roberto sgambelluri,2000,12.0
andrei tchmil,2000,11.0
fabio baldato,2000,11.0
johan museeuw,2000,11.0
nick gates,2000,11.0
serguei smetanine,2000,11.0
stefano zanini,2000,11.0
igor flores,2000,10.0
martin rittsel,2000,10.0
danny jonasson,2000,9.0
francois simon,2000,9.0
jan boven,2000,9.0
jaroslav bilek,2000,9.0
leon van bon,2000,9.0
michael blaudzun,2000,9.0
mike sayers,2000,9.0
erik dekker,2000,8.0
felix manuel garcia casas,2000,8.0
glenn magnusson,2000,8.0
hendrik van dyck,2000,8.0
iban sastre estevez,2000,8.0
jan bratkowski,2000,8.0
marc wauters,2000,8.0
massimo giunti,2000,8.0
pietro caucchioli,2000,8.0
stuart o grady,2000,8.0
svein gaute holestol,2000,8.0
dainis ozols,2000,7.0
filippo casagrande,2000,7.0
janek tombak,2000,7.0
jose enrique gutierrez cataluna,2000,7.0
juan miguel mercado,2000,7.0
kurt asle arvesen,2000,7.0
massimiliano lelli,2000,7.0
matteo tosatto,2000,7.0
nico mattan,2000,7.0
nicola chesini,2000,7.0
pedro cardoso,2000,7.0
alexandre botcharov,2000,6.0
david moncoutie,2000,6.0
emmanuel magnien,2000,6.0
fabiano fontanelli,2000,6.0
glen chadwick,2000,6.0
lauri aus,2000,6.0
massimo podenzana,2000,6.0
michele coppolillo,2000,6.0
raivis belohvosciks,2000,6.0
wilfried peeters,2000,6.0
alberto benito,2000,5.0
allan johansen,2000,5.0
chris peers,2000,5.0
corey sweet,2000,5.0
david canada,2000,5.0
gilles maignan,2000,5.0
giuliano figueras,2000,5.0
pascal richard,2000,5.0
servais knaven,2000,5.0
tobias steinhauser,2000,5.0
andrei kivilev,2000,4.0
francisco cerezo,2000,4.0
graeme miller,2000,4.0
leonardo piepoli,2000,4.0
max van heeswijk,2000,4.0
paulo jorge de moura ferreira,2000,4.0
rene haselbacher,2000,4.0
scott mcgrory,2000,4.0
wilfried cretskens,2000,4.0
zoran klemencic,2000,4.0
bingen fernandez bustinza,2000,3.0
bram de groot,2000,3.0
gianluca tonetti,2000,3.0
massimo donati,2000,3.0
andrej hauptman,2000,2.0
gorka gerrikagoitia,2000,2.0
koen beeckman,2000,2.0
maarten den bakker,2000,2.0
nicolaj bo larsen,2000,2.0
philippe gaumont,2000,2.0
robert hunter,2000,2.0
roger hammond,2000,2.0
sascha henrix,2000,2.0
tim lenaers,2000,2.0
zbigniew spruch,2000,2.0
aaron olsen,2000,0.0
aart vierhouten,2000,0.0
abraham olano manzano,2000,0.0
adam wadecki,2000,0.0
addy engels,2000,0.0
adolfo garcia quesada,2000,0.0
adrian palomares,2000,0.0
adriano baffi,2000,0.0
aitor hernandez gutierrez,2000,0.0
aitor kintana,2000,0.0
aitor osa,2000,0.0
aitor silloniz,2000,0.0
alain turicchia,2000,0.0
alain van katwijk,2000,0.0
alan iacuone,2000,0.0
alberto fernandez sainz,2000,0.0
alberto loddo,2000,0.0
alberto lopez de munain,2000,0.0
alberto ongarato,2000,0.0
alberto vinale,2000,0.0
aldo zanetti,2000,0.0
alejandro valverde,2000,0.0
aleksandar nikacevic,2000,0.0
alessandro baronti,2000,0.0
alessandro bertolini,2000,0.0
alessandro bertuola,2000,0.0
alessandro brendolin,2000,0.0
alessandro cortinovis,2000,0.0
alessandro donati,2000,0.0
alessandro guerra,2000,0.0
alessandro pozzi2,2000,0.0
alessandro spezialetti,2000,0.0
alessio galletti,2000,0.0
alexander arekeev,2000,0.0
alexander efimkin,2000,0.0
alexander gontsjenkov,2000,0.0
alexander kastenhuber,2000,0.0
alexander serov,2000,0.0
alexandr kolobnev,2000,0.0
alexandr sabalin,2000,0.0
alexandre chouffe,2000,0.0
alexandre moos,2000,0.0
alexandre pichot,2000,0.0
alexandre shefer,2000,0.0
alexandre vinokourov,2000,0.0
alexei markov,2000,0.0
alexei sivakov,2000,0.0
aliaksandr kuchynski,2000,0.0
allan bo andresen,2000,0.0
allan davis,2000,0.0
alvaro forner,2000,0.0
alvaro gonzalez,2000,0.0
alvaro sierra 1,2000,0.0
amael moinard,2000,0.0
andre greipel,2000,0.0
andre korff,2000,0.0
andre schulze,2000,0.0
andrea brognara,2000,0.0
andrea dolci,2000,0.0
andrea ferrigato,2000,0.0
andrea masciarelli,2000,0.0
andrea moletta,2000,0.0
andrea noe,2000,0.0
andrea paluan,2000,0.0
andrea peron 1,2000,0.0
andrea tafi,2000,0.0
andrea tonti,2000,0.0
andreas beikirch,2000,0.0
andreas dietziker,2000,0.0
andreas kappes,2000,0.0
andreas klier,2000,0.0
andreas walzer,2000,0.0
andrei tcherviakov,2000,0.0
andrei teteriouk,2000,0.0
andrey kashechkin,2000,0.0
andrey mizurov,2000,0.0
andrey sartassov,2000,0.0
andris nauduzs,2000,0.0
andris reiss,2000,0.0
andrus aug,2000,0.0
andy cappelle,2000,0.0
andy flickinger,2000,0.0
andy vidts,2000,0.0
angel castresana,2000,0.0
angel luis casero,2000,0.0
angel vicioso,2000,0.0
angel yesid camargo,2000,0.0
angelo furlan,2000,0.0
angelo lopeboselli,2000,0.0
anthony charteau,2000,0.0
anthony geslin,2000,0.0
anthony langella,2000,0.0
anthony morin,2000,0.0
anthony rokia,2000,0.0
anthony theus,2000,0.0
anton chantyr,2000,0.0
antonio bucciero,2000,0.0
antonio colom,2000,0.0
antonio jose pecharroman fabian,2000,0.0
antonio rizzi,2000,0.0
antonio salomone,2000,0.0
antonio varriale,2000,0.0
arkadiusz wojtas,2000,0.0
armin meier,2000,0.0
arnaud pretot,2000,0.0
arno wallaard,2000,0.0
artour babaitsev,2000,0.0
arturas trumpauskas,2000,0.0
arvis piziks,2000,0.0
aurelien clerc,2000,0.0
axel merckx,2000,0.0
bart bowen,2000,0.0
bart de spiegelaere,2000,0.0
bart dockx,2000,0.0
bart leysen,2000,0.0
bart voskamp,2000,0.0
bas giling,2000,0.0
beat zberg,2000,0.0
bekim leif christensen,2000,0.0
benjamin brooks,2000,0.0
benjamin day,2000,0.0
benjamin gonzalez noval,2000,0.0
benjamin levecot,2000,0.0
benny de schrooder,2000,0.0
benoit poilvet,2000,0.0
benoit salmon,2000,0.0
benoit vaugrenard,2000,0.0
bernard sulzberger,2000,0.0
bernhard eisel,2000,0.0
bernhard kohl,2000,0.0
berry hoedemakers,2000,0.0
bert de waele,2000,0.0
bert dietz,2000,0.0
bert grabsch,2000,0.0
bert hiemstra,2000,0.0
bert roesems,2000,0.0
bert scheirlinckx,2000,0.0
biagio conte,2000,0.0
bjarke nielsen,2000,0.0
bjorn cornelissen,2000,0.0
bjorn glasner,2000,0.0
bjorn leukemans,2000,0.0
bjorn schroder,2000,0.0
bjornar vestol,2000,0.0
blazej janiaczyk,2000,0.0
bobbie traksel,2000,0.0
bobby julich,2000,0.0
bogdan bondariew,2000,0.0
boris premuzic,2000,0.0
borut bozic,2000,0.0
bradley wiggins,2000,0.0
bram schmitz,2000,0.0
bram tankink,2000,0.0
brendan vesty,2000,0.0
brett lancaster,2000,0.0
brian walton,2000,0.0
bruno boscardin,2000,0.0
bruno thibout,2000,0.0
bryce shapley,2000,0.0
cadel evans,2000,0.0
camille bouquet,2000,0.0
candido barbosa,2000,0.0
carlo finco,2000,0.0
carlos alberto contreras,2000,0.0
carlos alberto maya lizcano,2000,0.0
carlos da cruz,2000,0.0
carlos garcia quesada,2000,0.0
carlos pinho,2000,0.0
carlos sastre,2000,0.0
carlos torrent tarres,2000,0.0
cassio freitas,2000,0.0
cedric coutouly,2000,0.0
cedric fragniere,2000,0.0
cedric herve,2000,0.0
cedric vasseur,2000,0.0
cees jeurissen,2000,0.0
cesar garcia calvo,2000,0.0
cesar solaun,2000,0.0
cezary zamana,2000,0.0
charles dionne,2000,0.0
charles guilbert,2000,0.0
charles wegelius,2000,0.0
chris horner,2000,0.0
chris wherry,2000,0.0
christian charriere,2000,0.0
christian heule,2000,0.0
christian muller,2000,0.0
christian murro,2000,0.0
christian pfannberger,2000,0.0
christian poos,2000,0.0
christian vande velde,2000,0.0
christian wegmann,2000,0.0
christian werner,2000,0.0
christoph gohring,2000,0.0
christoph meschenmoser,2000,0.0
christoph roodhooft,2000,0.0
christoph van kleinsorgen,2000,0.0
christophe agnolutto,2000,0.0
christophe bassons,2000,0.0
christophe brandt,2000,0.0
christophe capelle,2000,0.0
christophe detilloux,2000,0.0
christophe edaleine,2000,0.0
christophe faudot,2000,0.0
christophe kern,2000,0.0
christophe le mevel,2000,0.0
christophe mengin,2000,0.0
christophe moreau,2000,0.0
christophe oriol,2000,0.0
christophe stevens,2000,0.0
christopher boardman,2000,0.0
christopher jenner,2000,0.0
christopher newton,2000,0.0
clark sheehan,2000,0.0
claude lamour,2000,0.0
claudio astolfi,2000,0.0
claudio lucchini,2000,0.0
claus michael moller,2000,0.0
coen boerman,2000,0.0
constantino zaballa,2000,0.0
corrado serina,2000,0.0
cristian benenati,2000,0.0
cristian gasperoni,2000,0.0
cristian moreni,2000,0.0
cristian pepoli,2000,0.0
cristian salvato,2000,0.0
cristiano frattini,2000,0.0
csaba szekeres,2000,0.0
cyril dessel,2000,0.0
cyril saugrain,2000,0.0
czeslaw lukascewicz,2000,0.0
dainius kairelis,2000,0.0
damiano cunego,2000,0.0
damien nazon,2000,0.0
damon kluck,2000,0.0
danail andonov petrov,2000,0.0
daniel atienza urendez,2000,0.0
daniel becke,2000,0.0
daniel clavero,2000,0.0
daniel moreno,2000,0.0
daniel musiol,2000,0.0
daniel petrov,2000,0.0
daniel schnider,2000,0.0
daniele colli,2000,0.0
daniele contrini,2000,0.0
daniele de paoli,2000,0.0
daniele gadenz,2000,0.0
daniele galli,2000,0.0
daniele nardello,2000,0.0
daniele pietropolli,2000,0.0
daniele righi,2000,0.0
danny baeyens,2000,0.0
danny daelman,2000,0.0
danny pate,2000,0.0
danny van looy,2000,0.0
dario andriotto,2000,0.0
dario david cioni,2000,0.0
dario frigo,2000,0.0
dario pieri,2000,0.0
dariusz baranowski,2000,0.0
dariusz rudnicki,2000,0.0
david arroyo,2000,0.0
david bernabeu,2000,0.0
david blanco,2000,0.0
david boucher,2000,0.0
david clinger,2000,0.0
david debremaecker,2000,0.0
david delrieu,2000,0.0
david derepas,2000,0.0
david dumont,2000,0.0
david fernandez domingo,2000,0.0
david garcia dapena,2000,0.0
david garcia marquina,2000,0.0
david george,2000,0.0
david herrero llorente,2000,0.0
david kupka,2000,0.0
david latasa lasa,2000,0.0
david lefevre,2000,0.0
david lelay,2000,0.0
david loosli,2000,0.0
david mccann,2000,0.0
david mckenzie,2000,0.0
david mcpartland,2000,0.0
david meys,2000,0.0
david millar,2000,0.0
david navas,2000,0.0
david oloughlin,2000,0.0
david plas,2000,0.0
david plaza romero,2000,0.0
david tani,2000,0.0
david zabriskie,2000,0.0
davide bramati,2000,0.0
davide casarotto,2000,0.0
davide frattini,2000,0.0
davy commeyne,2000,0.0
davy daniels,2000,0.0
davy delme,2000,0.0
davy dubbeldam,2000,0.0
dawid krupa,2000,0.0
dean podgornik,2000,0.0
delmino pereira,2000,0.0
denis bertolini,2000,0.0
denis flahaut,2000,0.0
denis menchov,2000,0.0
dennis haueisen,2000,0.0
dennis rasmussen,2000,0.0
derek bouchard hall,2000,0.0
devis miorin,2000,0.0
didier rous,2000,0.0
diego ferrari,2000,0.0
