rider_name,year,pcs_points
peter wrolich,1992,32.0
dieter runkel,1992,30.0
fortunato baliani,1992,30.0
franck bouyer,1992,30.0
gert jakobs,1992,30.0
peter verbeken,1992,30.0
remo rossi,1992,30.0
steve hegg,1992,30.0
bart voskamp,1992,28.0
eleuterio anguita,1992,28.0
gilles maignan,1992,28.0
manuel pascual,1992,28.0
marco zen,1992,28.0
carlos pinho,1992,27.0
jose luis santamaria,1992,27.0
lubor tesar,1992,27.0
servais knaven,1992,27.0
bert dietz,1992,26.0
herve boussard,1992,26.0
thomas davy,1992,26.0
andrea peron 1,1992,25.0
erwin nijboer,1992,25.0
jean christophe currit,1992,25.0
jesus blanco 1,1992,25.0
jose maria jimenez,1992,25.0
josef holzmann,1992,25.0
laurent roux,1992,25.0
luis maria diaz de otazu,1992,25.0
massimo donati,1992,25.0
maurizio molinari,1992,25.0
prudencio indurain,1992,25.0
roberto lezaun,1992,25.0
angelo canzonieri,1992,24.0
blaise chauviere,1992,24.0
valter bonca,1992,24.0
carlo bomans,1992,23.0
raimondas rumsas 1,1992,23.0
michele moro,1992,22.0
noel szostek,1992,22.0
andrea noe,1992,21.0
dirk demol,1992,21.0
uwe peschel,1992,21.0
alexander kastenhuber,1992,20.0
andrzej dulas,1992,20.0
bert hiemstra,1992,20.0
carl roes,1992,20.0
dario nicoletti,1992,20.0
diego trepin,1992,20.0
glenn d hollander,1992,20.0
jens zemke,1992,20.0
uros murn,1992,20.0
viatcheslav djavanian,1992,20.0
glenn magnusson,1992,19.0
frederic mainguenaud,1992,18.0
hendrik van dyck,1992,18.0
maurizio fondriest,1993,3711.0
tony rominger,1993,3453.0
claudio chiappucci,1993,3001.0
miguel indurain,1993,2605.0
alex zulle,1993,1960.0
alex zulle2,1993,1960.0
laurent jalabert,1993,1819.0
johan museeuw,1993,1743.0
rolf sorensen,1993,1704.0
maximilian sciandri,1993,1624.0
pascal richard,1993,1597.0
giorgio furlan,1993,1549.0
olaf ludwig,1993,1469.0
erik breukink,1993,1391.0
djamolidine abduzhaparov,1993,1357.0
oliverio rincon quintana,1993,1314.0
mario cipollini,1993,1246.0
piotr ugrumov,1993,1201.0
zenon jaskula,1993,1183.0
gianni bugno,1993,1164.0
viatcheslav ekimov,1993,1082.0
lance armstrong,1993,1066.0
andrew hampsten,1993,1061.0
wilfried nelissen,1993,1037.0
adriano baffi,1993,1018.0
andrei tchmil,1993,980.0
stefano della santa,1993,967.0
alvaro mejia,1993,962.0
raul alcala,1993,957.0
frans maassen,1993,937.0
laudelino cubino,1993,904.0
pedro delgado,1993,864.0
johan bruyneel,1993,861.0
laurent dufaux,1993,793.0
davide rebellin,1993,791.0
moreno argentin,1993,783.0
thierry claveyrolat,1993,775.0
johan capiot,1993,768.0
massimo ghirotto,1993,758.0
bjarne riis,1993,750.0
frederic moncassin,1993,747.0
franco ballerini,1993,746.0
edwig van hooydonck,1993,743.0
eddy seigneur,1993,740.0
alberto elli,1993,735.0
marco saligari,1993,731.0
jelle nijdam,1993,706.0
gianni faresin,1993,701.0
fernando escartin,1993,699.0
vladimir pulnikov,1993,686.0
armand de las cuevas,1993,666.0
fabio baldato,1993,666.0
charly mottet,1993,664.0
francois simon,1993,664.0
eddy bouwmans,1993,646.0
jesus montoya,1993,643.0
massimiliano lelli,1993,636.0
stephen roche,1993,633.0
rolf jaermann,1993,621.0
alfonso gutierrez,1993,605.0
pavel tonkov,1993,598.0
antonio martin,1993,596.0
davide cassani,1993,584.0
pascal lance,1993,580.0
eric vanderaerden,1993,575.0
robert millar,1993,574.0
jean philippe dojwa,1993,565.0
beat zberg,1993,552.0
laurent brochard,1993,546.0
luca gelfi,1993,544.0
jesper skibby,1993,540.0
laurent bezault,1993,532.0
richard virenque,1993,524.0
gerard rue,1993,522.0
dmitri konychev,1993,518.0
phil anderson,1993,513.0
melchor mauri,1993,512.0
jean paul van poppel,1993,506.0
michele bartoli,1993,497.0
adrie van der poel,1993,493.0
wladimir belli,1993,493.0
marco giovannetti,1993,484.0
jean francois bernard,1993,473.0
jean pierre heynderickx,1993,462.0
leonardo sierra,1993,462.0
bo hamburger,1993,459.0
jon unzaga,1993,445.0
hendrik redant,1993,444.0
bruno cenghialta,1993,430.0
christopher boardman,1993,425.0
fabio roscioli,1993,415.0
marcel wust,1993,415.0
gianluca bortolami,1993,411.0
giovanni fidanza,1993,408.0
francis moreau,1993,403.0
gilbert duclos lassalle,1993,401.0
marc sergeant,1993,401.0
dimitri zhdanov,1993,400.0
inaki gaston,1993,392.0
mario de clercq,1993,383.0
laurent desbiens,1993,379.0
ronan pensec,1993,375.0
alberto volpi,1993,371.0
dag otto lauritzen,1993,369.0
eric caritoux,1993,365.0
julian gorospe,1993,363.0
didier rous,1993,361.0
francesco casagrande,1993,360.0
asiat saitov,1993,354.0
federico echave,1993,353.0
neil stephens,1993,350.0
laurent madouas,1993,346.0
gert jan theunisse,1993,345.0
christophe capelle,1993,344.0
dominique arnould,1993,344.0
udo bolts,1993,343.0
eric boyer,1993,342.0
herman frison,1993,341.0
giancarlo perini,1993,337.0
peter meinert nielsen,1993,334.0
jean claude colotti,1993,328.0
fabiano fontanelli,1993,325.0
stefano colage,1993,325.0
emmanuel magnien,1993,324.0
erik zabel,1993,324.0
endrio leoni,1993,323.0
jaan kirsipuu,1993,321.0
thierry marie,1993,321.0
sean yates,1993,319.0
jens heppner,1993,318.0
peter de clercq,1993,318.0
scott sunderland,1993,317.0
dario bottaro,1993,314.0
roberto conti,1993,314.0
uwe raab,1993,314.0
mikel zarrabeitia,1993,302.0
jan svorada 1,1993,299.0
cezary zamana,1993,297.0
thierry bourguignon,1993,297.0
jose ramon uriarte,1993,296.0
brian holm sorensen,1993,294.0
bo andre namtvedt,1993,293.0
juan carlos gonzalez salvador,1993,286.0
felice puttini,1993,284.0
giuseppe calcaterra,1993,284.0
roberto caruso,1993,281.0
paul haghedooren,1993,279.0
franco chioccioli,1993,276.0
cassio freitas,1993,275.0
christian henn,1993,275.0
mario manzoni,1993,273.0
maarten den bakker,1993,270.0
massimo podenzana,1993,270.0
enrico zaina,1993,268.0
danny daelman,1993,267.0
fabian jeker,1993,267.0
heinz imboden,1993,267.0
bruno cornillet,1993,265.0
jacky durand,1993,265.0
pascal lino,1993,261.0
rolf aldag,1993,259.0
stephen hodge,1993,258.0
wilfried peeters,1993,257.0
andrea chiurato,1993,256.0
harald maier,1993,256.0
marino alonso,1993,254.0
jo planckaert,1993,250.0
luc roosen,1993,249.0
frank van den abeele,1993,248.0
nico verhoeven,1993,247.0
danny nelissen,1993,242.0
patrick van roosbroeck,1993,241.0
vitor gamito,1993,240.0
jan nevens,1993,238.0
bruno thibout,1993,235.0
alain van den bossche,1993,233.0
jorg muller,1993,230.0
joaquim augusto gomes,1993,229.0
luc leblanc,1993,229.0
ramon gonzalez arrieta,1993,228.0
michel vanhaecke,1993,225.0
niko eeckhout,1993,225.0
rob mulders,1993,224.0
andrea ferrigato,1993,223.0
flavio giupponi,1993,223.0
jean cyril robin,1993,223.0
santos hernandez,1993,218.0
miguel arroyo,1993,216.0
franco vona,1993,214.0
heinrich trumheller,1993,214.0
ivan gotti,1993,208.0
sean kelly,1993,208.0
jose luis rodriguez garcia,1993,205.0
uwe ampler,1993,205.0
frankie andreu,1993,203.0
eddy schurer,1993,201.0
john talen,1993,201.0
steven rooks,1993,201.0
roberto pagnin,1993,195.0
stefano zanini,1993,194.0
stephane heulot,1993,194.0
tristan hoffman,1993,192.0
kai hundertmarck,1993,191.0
michel cornelisse,1993,191.0
gilles delion,1993,187.0
javier murguialday,1993,186.0
guido bontempi,1993,185.0
nelson rodriguez serna,1993,185.0
zbigniew spruch,1993,185.0
andreas kappes,1993,184.0
laurent lefevre,1993,182.0
bart leysen,1993,181.0
eduardo chozas,1993,181.0
roberto pelliconi,1993,181.0
sammie moreels,1993,180.0
andrea peron 1,1993,179.0
massimo strazzer,1993,179.0
pello ruiz cabestany,1993,179.0
willy willems,1993,179.0
dieter runkel,1993,177.0
fabio casartelli,1993,177.0
francisco javier mauleon,1993,177.0
valerio tebaldi,1993,177.0
michael andersson,1993,176.0
laurent biondi,1993,174.0
angel edo,1993,173.0
laurent pillon,1993,173.0
johnny dauwe,1993,172.0
giuseppe palumbo,1993,170.0
roberto gusmeroli,1993,170.0
peter verbeken,1993,168.0
paolo fornaciari,1993,167.0
wiebren veenstra,1993,167.0
bruno leali,1993,166.0
alexander gontsjenkov,1993,164.0
eric van lancker,1993,161.0
fabrizio bontempi,1993,161.0
michele coppolillo,1993,161.0
tom cordes,1993,161.0
atle kvalsvoll,1993,159.0
vladislav bobrik,1993,157.0
serhiy ushakov,1993,153.0
mario chiesa,1993,152.0
wim omloop,1993,152.0
carlos galarreta,1993,151.0
hernan buenahora,1993,151.0
giovanni lombardi,1993,150.0
jean claude leclercq,1993,150.0
benjamin van itterbeeck,1993,149.0
fabio rodriguez,1993,149.0
raymond meijs,1993,149.0
yvon ledanois,1993,149.0
dmitry nelyubin,1993,148.0
mauro gianetti,1993,148.0
andrea tafi,1993,147.0
flavio vanzella,1993,147.0
johnny weltz,1993,145.0
oleg kozlitine,1993,145.0
augusto triana,1993,144.0
steve bauer,1993,144.0
lubos lom,1993,143.0
jan bogaert,1993,142.0
pierre herinne,1993,139.0
bart bowen,1993,137.0
gerd audehem,1993,136.0
stefano allocchio,1993,135.0
frank pineau,1993,134.0
francois lemarchand,1993,132.0
serge baguet,1993,132.0
mario kummer,1993,131.0
michel zanoli,1993,130.0
guy nulens,1993,128.0
pascal chanteur,1993,128.0
pascal herve,1993,128.0
thierry gouvenou,1993,128.0
prudencio indurain,1993,125.0
wim van eynde,1993,125.0
abelardo rondon,1993,124.0
luis edgar espinosa sepulveda,1993,124.0
norman alvis,1993,123.0
paulo pinto,1993,123.0
luis sequeira,1993,120.0
marc bouillon,1993,120.0
sven teutenberg,1993,120.0
francisco jose garcia,1993,118.0
mathieu hermans,1993,118.0
herminio diaz zabala,1993,117.0
roland meier,1993,117.0
peter farazijn,1993,116.0
maurizio molinari,1993,115.0
mauro antonio santaromita,1993,115.0
philippe louviot,1993,115.0
carl roes,1993,114.0
martin earley,1993,114.0
noel szostek,1993,114.0
carlo bomans,1993,111.0
gianluca tonetti,1993,111.0
luis alberto gonzalez,1993,111.0
asier guenetxea,1993,110.0
jim van de laer,1993,110.0
mariano friedick,1993,110.0
acacio da silva,1993,108.0
arsenio gonzalez,1993,108.0
jans koerts,1993,108.0
marco pantani,1993,107.0
miguel angel martinez torres,1993,107.0
jean pierre bourgeot,1993,105.0
johan devos,1993,105.0
malcolm elliott,1993,105.0
stefano zanatta,1993,105.0
abraham olano manzano,1993,104.0
erik dekker,1993,103.0
patrick evenepoel,1993,103.0
thierry laurent,1993,103.0
peter spaenhoven,1993,102.0
alexander kastenhuber,1993,100.0
graeme obree,1993,100.0
orlando sergio rodrigues,1993,100.0
stephane hennebert,1993,100.0
vitali kokorine,1993,100.0
francisque teyssier,1993,99.0
bjorn stenersen,1993,98.0
americo jose neves da silva,1993,97.0
bruno boscardin,1993,97.0
fernando carvalho,1993,97.0
joaquim adrego pereira andrade,1993,97.0
angelo citracca,1993,96.0
silvio martinello,1993,96.0
tom desmet,1993,96.0
bart voskamp,1993,95.0
pedro manuel rodrigues silva,1993,95.0
andrei teteriouk,1993,93.0
flavio zandarin,1993,93.0
marc wauters,1993,93.0
john van den akker,1993,92.0
eric de clercq,1993,91.0
martin van steen,1993,91.0
danny in t ven,1993,90.0
fernando quevedo,1993,90.0
michel dernies,1993,90.0
romes gainetdinov,1993,90.0
arvis piziks,1993,89.0
marco lietti,1993,89.0
michel vermote,1993,89.0
patrick deneut,1993,89.0
yvon madiot,1993,88.0
francesco frattini,1993,86.0
gerrit de vries,1993,85.0
leon van bon,1993,85.0
dainis ozols,1993,84.0
peter van petegem,1993,84.0
evgeni berzin,1993,83.0
nestor oswaldo mora,1993,83.0
luca scinto,1993,82.0
marc madiot,1993,82.0
rene joergensen,1993,82.0
alexandre shefer,1993,81.0
chris peers,1993,81.0
eleuterio anguita,1993,81.0
giuseppe petito,1993,81.0
brett dennis,1993,80.0
johan verstrepen,1993,80.0
jose maria jimenez,1993,78.0
manuel cunha tavares,1993,77.0
thomas wegmuller,1993,77.0
andy bishop,1993,76.0
jacques jolidon,1993,76.0
patrice esnault,1993,76.0
dominik krieger,1993,75.0
eddy vancraeynest,1993,75.0
fausto dotti,1993,75.0
jean christophe currit,1993,75.0
jean francois bresset,1993,75.0
jean philippe rouxel,1993,75.0
jocelyn jolidon,1993,75.0
paulo couto,1993,75.0
rik van slycke,1993,75.0
wilfried cretskens,1993,75.0
thomas davy,1993,74.0
aitor garmendia,1993,73.0
alberto leanizbarrutia abaunza,1993,73.0
andre wernli,1993,73.0
carmelo miranda,1993,73.0
martien kokkelkoren,1993,73.0
steffen wesemann,1993,73.0
ignacio garcia,1993,72.0
thorsten wilhelms,1993,72.0
fabio bordonali,1993,71.0
federico garcia melia,1993,71.0
peter naessens,1993,71.0
stefano giraldi,1993,71.0
thomas bay,1993,71.0
jair humberto bernal,1993,70.0
jens zemke,1993,70.0
manuel fernandez gines,1993,70.0
marco zen,1993,69.0
juan carlos martin,1993,68.0
oscar pellicioli,1993,68.0
luc dierickx,1993,67.0
mariano piccoli,1993,67.0
giuseppe citterio,1993,66.0
jorge manuel dos santos silva,1993,66.0
ron kiefel,1993,66.0
antonio miguel,1993,65.0
antonio sanchez garcia,1993,65.0
franky de buyst,1993,65.0
herve boussard,1993,65.0
philippe casado,1993,65.0
jan schur,1993,64.0
thomas fleischer,1993,64.0
valter bonca,1993,64.0
nico emonds,1993,63.0
erwin thijs,1993,62.0
felix manuel garcia casas,1993,62.0
ralf schmidt,1993,62.0
rob harmeling,1993,62.0
jerome simon,1993,60.0
michel lallouet,1993,60.0
alvaro sierra 1,1993,59.0
gerard guazzini,1993,59.0
carlos mario jaramillo,1993,58.0
gianvito martinelli,1993,58.0
michele moro,1993,58.0
miguel angel martinez,1993,58.0
steve larsen,1993,58.0
dariusz baranowski,1993,57.0
erwin nijboer,1993,57.0
peter roes,1993,56.0
thierry dupuy,1993,56.0
andrzej dulas,1993,55.0
dario nicoletti,1993,55.0
davide bramati,1993,55.0
emmanuel hubert,1993,55.0
gianluca pierobon,1993,55.0
jesus blanco 1,1993,55.0
joaquim sampaio,1993,55.0
lars michaelsen,1993,55.0
mario scirea,1993,55.0
matteo frutti,1993,55.0
nicola loda,1993,55.0
oleksandr ukianov,1993,55.0
roberto torres,1993,55.0
rosario fina,1993,55.0
sergio barbero,1993,55.0
uros murn,1993,55.0
diego trepin,1993,54.0
francisco cabello,1993,54.0
jose luis de santos arribas,1993,54.0
paolo botarelli,1993,54.0
delmino pereira,1993,53.0
frank corvers,1993,52.0
jose roberto sierra aguerro,1993,52.0
marc patry,1993,52.0
marc van orsouw,1993,52.0
erich machler,1993,51.0
jose luis arrieta,1993,51.0
ruber alverio marin,1993,51.0
alessandro bertolini,1993,50.0
daniel lanz,1993,50.0
gilberto simoni,1993,50.0
miika hietanen,1993,50.0
mike engleman,1993,50.0
oscar de jesus vargas restrepo,1993,50.0
unai osa,1993,50.0
federico munoz,1993,49.0
gert jakobs,1993,49.0
jean claude bagot,1993,49.0
luis perez garcia,1993,49.0
oleg tchujda,1993,49.0
theo akkermans,1993,49.0
falk boden,1993,48.0
jose martin farfan,1993,48.0
luis santos,1993,48.0
nate reiss,1993,48.0
patrick de wael,1993,48.0
quintino rodrigues,1993,48.0
dirk demol,1993,47.0
jeroen blijlevens,1993,47.0
angel yesid camargo,1993,46.0
dante rezze,1993,46.0
jose luis santamaria,1993,46.0
lubor tesar,1993,46.0
marek lesniewski,1993,46.0
patrick robeet,1993,46.0
andrzej mierzejewski,1993,45.0
bruno risi,1993,45.0
graeme miller,1993,45.0
jan van camp,1993,45.0
juan antonio zarrabeitia,1993,45.0
ludwig willems,1993,45.0
vicente aparicio,1993,45.0
gert van brabant,1993,44.0
julio coello,1993,44.0
nicola minali,1993,44.0
bart heirewegh,1993,43.0
germano pierdomenico,1993,43.0
julio cesar cadena,1993,43.0
riccardo forconi,1993,43.0
jan goessens,1993,42.0
peter pieters,1993,42.0
tony rominger,1994,2826.0
claudio chiappucci,1994,2707.0
evgeni berzin,1994,2324.0
djamolidine abduzhaparov,1994,2023.0
francesco casagrande,1994,1898.0
pascal richard,1994,1709.0
miguel indurain,1994,1703.0
richard virenque,1994,1703.0
giorgio furlan,1994,1672.0
andrei tchmil,1994,1637.0
johan museeuw,1994,1605.0
armand de las cuevas,1994,1466.0
gianluca bortolami,1994,1428.0
marco pantani,1994,1343.0
gianni bugno,1994,1338.0
laurent jalabert,1994,1308.0
luc leblanc,1994,1216.0
stefano della santa,1994,1208.0
viatcheslav ekimov,1994,1131.0
olaf ludwig,1994,1102.0
vladimir pulnikov,1994,1080.0
alex zulle,1994,1070.0
alex zulle2,1994,1070.0
rolf sorensen,1994,1067.0
jan svorada 1,1994,1039.0
alberto elli,1994,1034.0
maurizio fondriest,1994,996.0
udo bolts,1994,976.0
piotr ugrumov,1994,959.0
ronan pensec,1994,932.0
fabio baldato,1994,925.0
bjarne riis,1994,924.0
christopher boardman,1994,900.0
lance armstrong,1994,900.0
fernando escartin,1994,868.0
massimo ghirotto,1994,853.0
adriano baffi,1994,829.0
melchor mauri,1994,806.0
laurent dufaux,1994,802.0
davide cassani,1994,793.0
emmanuel magnien,1994,790.0
pedro delgado,1994,785.0
wilfried nelissen,1994,784.0
davide rebellin,1994,782.0
marco saligari,1994,779.0
dmitri konychev,1994,756.0
roberto conti,1994,739.0
stefano zanini,1994,736.0
oscar pellicioli,1994,731.0
abraham olano manzano,1994,728.0
maximilian sciandri,1994,727.0
franco ballerini,1994,711.0
andreas kappes,1994,694.0
wladimir belli,1994,689.0
andrea chiurato,1994,682.0
angel edo,1994,680.0
mario cipollini,1994,643.0
pavel tonkov,1994,639.0
silvio martinello,1994,637.0
vladislav bobrik,1994,636.0
bruno cenghialta,1994,635.0
eddy seigneur,1994,624.0
moreno argentin,1994,624.0
johan capiot,1994,622.0
nelson rodriguez serna,1994,613.0
erik breukink,1994,605.0
sean yates,1994,604.0
laurent brochard,1994,594.0
michele bartoli,1994,583.0
jesper skibby,1994,577.0
jean paul van poppel,1994,563.0
mikel zarrabeitia,1994,558.0
massimo podenzana,1994,557.0
laudelino cubino,1994,547.0
erik zabel,1994,546.0
frank vandenbroucke,1994,546.0
giovanni fidanza,1994,540.0
stefano colage,1994,537.0
pascal lino,1994,535.0
thierry marie,1994,520.0
endrio leoni,1994,510.0
oliverio rincon quintana,1994,503.0
rolf aldag,1994,502.0
bo hamburger,1994,500.0
arturas kasputis,1994,495.0
andrew hampsten,1994,482.0
charly mottet,1994,481.0
giovanni lombardi,1994,481.0
jesus montoya,1994,470.0
fabio roscioli,1994,465.0
laurent roux,1994,464.0
pascal herve,1994,460.0
stephane heulot,1994,454.0
vicente aparicio,1994,453.0
adrie van der poel,1994,451.0
gianni faresin,1994,445.0
francois simon,1994,435.0
rodolfo massi,1994,432.0
beat zberg,1994,431.0
angelo lecchi,1994,425.0
andrea peron 1,1994,422.0
raul alcala,1994,421.0
peter van petegem,1994,410.0
zbigniew spruch,1994,410.0
jens heppner,1994,407.0
mauro gianetti,1994,403.0
fabiano fontanelli,1994,400.0
gianluca pierobon,1994,398.0
carlo bomans,1994,391.0
erik dekker,1994,389.0
andrea tafi,1994,388.0
peter de clercq,1994,371.0
hendrik redant,1994,370.0
ignacio garcia,1994,367.0
wilfried peeters,1994,366.0
alvaro mejia,1994,352.0
angel yesid camargo,1994,350.0
felix manuel garcia casas,1994,343.0
roberto pagnin,1994,341.0
jo planckaert,1994,337.0
thomas davy,1994,337.0
maarten den bakker,1994,335.0
laurent madouas,1994,333.0
rolf jaermann,1994,332.0
marino alonso,1994,331.0
jean francois bernard,1994,328.0
didier rous,1994,326.0
orlando sergio rodrigues,1994,321.0
georg totschnig,1994,319.0
frans maassen,1994,317.0
nicola minali,1994,317.0
marco giovannetti,1994,316.0
andrea ferrigato,1994,315.0
christophe capelle,1994,314.0
frankie andreu,1994,311.0
jose maria jimenez,1994,311.0
gilles delion,1994,309.0
pascal lance,1994,307.0
frederic moncassin,1994,305.0
francis moreau,1994,302.0
arvis piziks,1994,298.0
felice puttini,1994,296.0
ludo dierckxsens,1994,292.0
jacky durand,1994,290.0
eric caritoux,1994,287.0
michele coppolillo,1994,287.0
vitor gamito,1994,282.0
jans koerts,1994,281.0
jim van de laer,1994,281.0
luca gelfi,1994,280.0
phil anderson,1994,280.0
massimo donati,1994,278.0
giuseppe calcaterra,1994,272.0
mario de clercq,1994,272.0
neil stephens,1994,272.0
wiebren veenstra,1994,267.0
heinz imboden,1994,264.0
luca scinto,1994,263.0
alberto volpi,1994,262.0
zenon jaskula,1994,260.0
aitor garmendia,1994,257.0
ivan gotti,1994,255.0
marc wauters,1994,255.0
luc roosen,1994,253.0
guido bontempi,1994,252.0
jose ramon uriarte,1994,252.0
gerard rue,1994,251.0
bart voskamp,1994,250.0
marc sergeant,1994,250.0
brian holm sorensen,1994,248.0
jon unzaga,1994,245.0
hernan buenahora,1994,244.0
francisco cabello,1994,243.0
alberto camargo,1994,242.0
juan carlos gonzalez salvador,1994,242.0
simone biasci,1994,242.0
bruno cornillet,1994,240.0
jelle nijdam,1994,240.0
michel cornelisse,1994,238.0
george hincapie,1994,235.0
patrick jonker,1994,233.0
nico emonds,1994,232.0
enrico zaina,1994,229.0
luis perez garcia,1994,227.0
asiat saitov,1994,225.0
antonio sanchez garcia,1994,224.0
massimo strazzer,1994,224.0
laurent desbiens,1994,223.0
dario bottaro,1994,222.0
